time,pm10,pm2.5
2018-03-07:23,,
2018-03-07:24,,
2018-03-08:01,,
2018-03-08:02,,
2018-03-08:03,,
2018-03-08:04,,
2018-03-08:05,,
2018-03-08:06,,
2018-03-08:07,,
2018-03-08:08,,
2018-03-08:09,,
2018-03-08:10,,
2018-03-08:11,,
2018-03-08:12,,
2018-03-08:13,,
2018-03-08:14,,
2018-03-08:15,,
2018-03-08:16,,
2018-03-08:17,,
2018-03-08:18,,
2018-03-08:19,,
2018-03-08:20,,
2018-03-08:21,,
2018-03-08:22,,
2018-03-08:23,,
2018-03-08:24,,
2018-03-09:01,,
2018-03-09:02,,
2018-03-09:03,,
2018-03-09:04,,
2018-03-09:05,,
2018-03-09:06,,
2018-03-09:07,,
2018-03-09:08,,
2018-03-09:09,,
2018-03-09:10,,
2018-03-09:11,,
2018-03-09:12,,
2018-03-09:13,,
2018-03-09:14,,
2018-03-09:15,,
2018-03-09:16,,
2018-03-09:17,,
2018-03-09:18,,
2018-03-09:19,,
2018-03-09:20,,
2018-03-09:21,,
2018-03-09:22,,
2018-03-09:23,,
2018-03-09:24,,
2018-03-10:01,,
2018-03-10:02,,
2018-03-10:03,,
2018-03-10:04,,
2018-03-10:05,,
2018-03-10:06,,
2018-03-10:07,,
2018-03-10:08,,
2018-03-10:09,,
2018-03-10:10,,
2018-03-10:11,,
2018-03-10:12,,
2018-03-10:13,,
2018-03-10:14,,
2018-03-10:15,,
2018-03-10:16,,
2018-03-10:17,,
2018-03-10:18,,
2018-03-10:19,,
2018-03-10:20,,
2018-03-10:21,,
2018-03-10:22,,
2018-03-10:23,,
2018-03-10:24,,
2018-03-11:01,,
2018-03-11:02,,
2018-03-11:03,,
2018-03-11:04,,
2018-03-11:05,,
2018-03-11:06,,
2018-03-11:07,,
2018-03-11:08,,
2018-03-11:09,,
2018-03-11:10,,
2018-03-11:11,,
2018-03-11:12,,
2018-03-11:13,,
2018-03-11:14,,
2018-03-11:15,,
2018-03-11:16,,
2018-03-11:17,,
2018-03-11:18,,
2018-03-11:19,,
2018-03-11:20,,
2018-03-11:21,,
2018-03-11:22,,
2018-03-11:23,,
2018-03-11:24,,
2018-03-12:01,,
2018-03-12:02,,
2018-03-12:03,,
2018-03-12:04,,
2018-03-12:05,,
2018-03-12:06,,
2018-03-12:07,,
2018-03-12:08,,
2018-03-12:09,,
2018-03-12:10,,
2018-03-12:11,,
2018-03-12:12,,
2018-03-12:13,,
2018-03-12:14,,
2018-03-12:15,,
2018-03-12:16,,
2018-03-12:17,,
2018-03-12:18,,
2018-03-12:19,,
2018-03-12:20,,
2018-03-12:21,,
2018-03-12:22,,
2018-03-12:23,,
2018-03-12:24,,
2018-03-13:01,95,84
2018-03-13:02,106,93
2018-03-13:03,116,94
2018-03-13:04,123,109
2018-03-13:05,118,100
2018-03-13:06,116,107
2018-03-13:07,121,110
2018-03-13:08,108,89
2018-03-13:09,106,92
2018-03-13:10,104,80
2018-03-13:11,96,73
2018-03-13:12,49,25
2018-03-13:13,38,26
2018-03-13:14,40,24
2018-03-13:15,40,23
2018-03-13:16,42,23
2018-03-13:17,35,21
2018-03-13:18,32,18
2018-03-13:19,25,17
2018-03-13:20,32,17
2018-03-13:21,28,19
2018-03-13:22,23,17
2018-03-13:23,32,25
2018-03-13:24,39,31
2018-03-14:01,36,22
2018-03-14:02,28,19
2018-03-14:03,26,14
2018-03-14:04,23,14
2018-03-14:05,18,12
2018-03-14:06,23,11
2018-03-14:07,21,11
2018-03-14:08,26,13
2018-03-14:09,24,15
2018-03-14:10,21,10
2018-03-14:11,26,11
2018-03-14:12,24,9
2018-03-14:13,27,12
2018-03-14:14,36,28
2018-03-14:15,27,19
2018-03-14:16,21,10
2018-03-14:17,23,10
2018-03-14:18,26,10
2018-03-14:19,25,15
2018-03-14:20,29,15
2018-03-14:21,31,
2018-03-14:22,28,19
2018-03-14:23,23,11
2018-03-14:24,24,13
2018-03-15:01,29,19
2018-03-15:02,26,21
2018-03-15:03,27,22
2018-03-15:04,35,27
2018-03-15:05,25,18
2018-03-15:06,17,10
2018-03-15:07,17,5
2018-03-15:08,12,6
2018-03-15:09,15,5
2018-03-15:10,17,9
2018-03-15:11,14,10
2018-03-15:12,,
2018-03-15:13,16,14
2018-03-15:14,26,
2018-03-15:15,25,18
2018-03-15:16,32,30
2018-03-15:17,42,34
2018-03-15:18,26,19
2018-03-15:19,33,22
2018-03-15:20,37,29
2018-03-15:21,34,29
2018-03-15:22,31,29
2018-03-15:23,39,27
2018-03-15:24,22,17
2018-03-16:01,11,4
2018-03-16:02,12,8
2018-03-16:03,8,3
2018-03-16:04,6,2
2018-03-16:05,5,2
2018-03-16:06,7,2
