star_score,score_reple,writer_id,write_date
2,여러분의 시간과 돈은 소중합니다 부디 지키세요..,김재영(lisa****),2020.01.22 17:03
1,우선 미시적 관점으로 짚어보자. 극중 내 전혀 개연성없이 매장면 등장해 억지웃음 유발 장치의 역할도 못해내는 배정남과 여자 팀장의 이미지와 전혀 어울리지 않게 툭툭 뱉어대는 맥락없는 썰렁한 문장. 처음부터 그랬던 인...,Pompom(kanj****),2020.01.23 12:02
1,안웃기고 안재밌고 장면장면 부자연스럽게 연결된게 전문용어는 모르겠지만 편집점이 부자연스러운??보는 내나 불편.,gir(girl****),2020.01.22 18:11
10,코딱지쫌 넣지마라 쫌!!!,dlgl****,2020.01.22 11:27
1,"하 정말 욕나와요 이게 영화입니까? 디워, 7광구, 골든슬럼브 보다 재미없어요 진짜 최악이에요. 취준 스트레스 받아서 스트레스 풀러 갔다가 더 스트레스 받아서 나왔네요. 누가 공부할래 미스터주 볼래? 하면 울면서 제...",뗘니(codu****),2020.01.23 13:34
1,홀리 쉣 돈 주고는 못 볼 영화 물론 무료여도 안 볼 영화감독은 은퇴하거나 다른장르를 파셔야할듯재밌다는 사람들은 다 알바지?이건 뭐 어디서 웃어야 할지 참 난감하다이러니 한국영화가 욕먹지;;마지막 노래는 참 어휴,김준환(jh10****),2020.01.23 11:35
1,미스터 주 : 사라진 내 2시간....,감돔뭔(seun****),2020.01.22 11:15
2,초딩 수준 머리가 지끈거린다,csch****,2020.01.23 15:52
8,영화보고나왔는데 평점 너무 낮아서놀람 그 정도로 혹평 영화까진 아니고 그냥가볍게 기분전환하기엔 좋아요 전 닥터두리틀보단 재밌게 봤어요 너무 기대하고보시진말고 가볍게보세요 알리가 너무 연기를 잘해요,day(07af****),2020.01.22 21:37
10,가족고 함께 보기에 너무 좋은 영화네요.모처럼 재밌게 봤어요ㅎㅎ아이랑 같이 보기 강추!,대박왕(acba****),2020.01.22 19:05
1,이게 영화냐.. 뻔하고 유치하고 재미는 드럽게없고 가족이랑 보기 좋다해서 예매했다가 욕만 먹고왔다 평점 높게 주는 인간들은 초등학생 수준이거나 돈 받은게 틀림없음,슈얼와이낫(pot6****),2020.01.22 17:08
2,죄송하지만 너무 재미가 없네요,psh76(pyos****),2020.01.22 16:43
1,에휴.... 이런거에  별5개 주는 인간들은 뇌가 없나.... 재미없는 사람 공감 눌러라.... 양심적으로.... 하....,liliilllliil(fuxc****),2020.01.22 13:41
1,인생 최악의 영화...,zzxj****,2020.01.23 15:20
2,"기대를 너무 했는지 저는 그저 아주 가볍게 재미있지 않았어요.초등생들 같이 봤는데 아이들은 재미 있었대요.중간 칼 휘두르고, 총 겨누고, 폭발신 저희 겁많은 아이들은 눈귀 다 막느라  ㅠㅠ 가족영화라 엄청 기대했는데...",김상호(love****),2020.01.23 13:39
1,이게 3위?? 한국인들 영화수준.. 진짜 미개함..그냥 언론만보고  다들 따라따라 보러가고,늑대귀신(0102****),2020.01.23 10:47
1,"관람객들 상대로 장난치는건가요? 듣기로는 7년간 쓴 시나리오라는데 이정도면 진짜 미안하지만 재능 없는것 같네요. 하... 아니, 초반 시나리오는 좋았다가 여러문제 때문에 변할 수는 있겠지 근데 CG가 15년전으로 퇴...",예림(sh6y****),2020.01.23 00:03
1,가족끼리 보러 갔다가 영화 보고 나온 뒤 다들 아무 말 없었습니다. 침묵은 때론 모든 것을 말해줍니다.. 극장에서 꼭 확인하세요.,랍(8758****),2020.01.22 23:59
1,댓글알바가 존재하는지 확인하고 싶으신 분들께 추천드려요! (초등4학년 이상 시청금지),takyu(tak7****),2020.01.22 23:09
1,풍선에서 바람 빠지는 소리 정도는 낼 수 있어요,호우(minh****),2020.01.22 18:01
1,소재 괜찮고 초반에 좀 재밌었지만 스토리 엉망진창에 보고 허탈감만 드는 영화 길게 쓰기도 싫네요 피하세요,최우진(kys9****),2020.01.22 16:14
1,이딴것도 영화라고 만드냐 진짜,세혁이(sehy****),2020.01.22 17:26
1,진짜 리얼 최악.. 보지마세여,900k****,2020.01.22 10:50
1,한쿡영화는 국정원&조폭&조선시대&미혼녀&세종대왕 없으면 소재가 없냐???,MacGyVer(jeep****),2020.01.22 16:52
1,정말 재미없었네요.. 초등학생이 봐야 볼만한 영화..,이다슬(aakk****),2020.01.22 18:10
10,배우들과 동물의 조합이 굿! 가족과 보기에 넘 좋을거 같아요!,오상희(kdgf****),2020.01.22 10:41
8,"시사회를 통해 영화를 미리 접했었는데, CG로 표현된 부분이 많았을 텐데 그럼에도 배우들의 연기가 어색하지 않고 자연스러웠다. 특히 그냥 '허당' 으로 언급되기만 한, 모두가 고개를 저은 국장 캐릭터에...",Archer(rosy****),2020.01.22 09:29
1,2020년에 이런 수준 낮은 영화라니 제작진은 부끄럽지도 않나. 관객을 우롱하는 수준이다. 절대 보지 마세요.,봄여름(scse****),2020.01.23 16:03
1,시사회 티켓받아서 봤는데 돈 주고 봤으면 다 때려부술뻔 했다,코르크(care****),2020.01.23 15:54
7,이거 보고왔는데 김서형 배우님 주연인데 많이는 안나오셔서 아쉽...,하롄(summ****),2020.01.23 14:43
1,"히트맨, 미스터주. 이딴 저질영화는 제발 그만!",꿈꾸는하늘(suni****),2020.01.23 15:42
1,내가 동물이었음 재밌었을까보는내내 연기파배우 둘 데려다 뭐하는건가 싶은영화,유럽일주(hyun****),2020.01.23 13:04
10,조카가 동물들 나오는 영화 보고싶다 해서 개봉날 온 가족이 모여 함께 봤네요 저는 그냥 아무 기대없이 가벼운 마음으로 봐서 그런지 소소하게 웃겼고 특히 꼬맹이 조카가 옆에서 많이 웃어서 기분 좋아서 10점 드립니다~...,괄(rhkf****),2020.01.23 00:44
10,뭔가 유치한데 매력있음ㅎㅎ,방귀대장(kijs****),2020.01.23 02:25
8,캐릭터들 다들 매력있고 영화도 가볍게 볼만하네요,윤인원(hnil****),2020.01.23 02:24
1,불면증인데 꿀잠잤음 자다깼는데 옆에같이보던 친구도 자고있었음 진짜 양심 없는거아니에요? 영화보다가 화나는건 처음이에요 웬만한 영환 다 좋아하는데..이거는 진짜 제가 본 영화중 최악악이에요절대보지마세요 관계자분들 죄송...,유승현(she2****),2020.01.22 18:32
1,솔직히 너무 재미없어요. 다들 평면적인 캐릭터에 뻔한 내용.. 이게 정말 재밌나요?,사람(sksf****),2020.01.22 17:59
1,코미디가 뭔지 모르는 사람들이 코미디를 만들면 모두가 민망해질 뿐이다.,natural(cine****),2020.01.22 19:00
1,이런 주연들로..누굴 먼저 쏴줄까총감독? 음향감독?,던파회장(kmw0****),2020.01.22 17:31
4,제가 동물을 안키워서 그런지 공감도 안가고 너무 유치해요...ㅠㅠ,thsg****,2020.01.22 15:04
1,노잼 지루하고 뭔가 어설픈 영화 ㅋㅋ 억지로 끌어가는 감정..,김수아(sooa****),2020.01.22 16:20
1,진짜 돈아깝네 OO 이런걸 영화라고 만들다니,김치맨(ihat****),2020.01.22 18:40
4,유치원 ~초등 저학년까지 보기 딱입니다,임효빈(been****),2020.01.22 15:46
1,그냥 OOO기 영화,스티브맥퀸(redj****),2020.01.22 11:02
4,"기대하고 봤는데 별로였음. 스토리가 이어지지 않고 뚝뚝 끊기는 느낌이였음. 억지 코믹을 집어넣은 듯한 요소가 보였고 코믹보다는 가족애, 동물사랑이 강조되는 느낌이 강함. 판타지적 요소가 강하여 현실과 괴리감이 상당히...",황유진(7003****),2020.01.22 17:10
2,이 영화는 애들도 보고 안 웃을듯...,온갱(chic****),2020.01.22 11:13
1,클레멘타인을 이을 명작,love****,2020.01.22 18:07
6,중학생 이상  관람금지절대금지,나나(4004****),2020.01.22 12:16
1,10점 박아놓은 것들은 알바냐? 대체 어떡하면 이딴 걸 보고 재미를 느낄 수가 있냐? 1점도 아깝다,불꽃남자(dbru****),2020.01.22 16:49
2,영화가 엉망진창임. 초등학생 아이는 웃네요. 추석부터 명절특선 가족영화로 티비에서 나올듯.,오스티어(itot****),2020.01.22 15:27
1,이런영화좀 그만만들자.,워크용(feat****),2020.01.22 14:39
2,아니 ㄹㅇ 이게 진짜 재밌나...,박정훈(1020****),2020.01.22 13:23
1,아직도 2020년에 배정남 같은 케릭이 있다는게 신기하다  하나도 안웃긴데  너무 억지로 웃길려는데 90년대에나 있을 캐릭이 현재도 있다는게 신기,무한괘도(oana****),2020.01.22 09:59
1,1점도 아까움.. 심각..,hann****,2020.01.22 14:21
1,최악이다진짜ㅡㅡ이걸영화라고...cg도어색하고,성팔이(nage****),2020.01.22 12:04
1,눈이 저절로 감긴다 예고편이 다했다..,dfjlwk(com4****),2020.01.23 16:23
1,난생 처음으로 보다가 상영관에서 나왔습니다.,히긍히긍(alsg****),2020.01.23 16:15
1,내가 원래 이런거 안쓰는대 코믹영화인데 딱 한번 잠깐 웃었다 보는내내 하폼만 많이 나오고 내가 최근에 본 영화중에서 최악이였다,별이(sos9****),2020.01.23 16:15
8,계속 박정희가 뛰어다님 ㅠㅠㅠㅠ 꽤나 신선하고 잘만든듯,seh(sehu****),2020.01.23 14:21
10,,최나연(nase****),2020.01.23 14:00
4,보다가나왔는데..뒤따라몇분더나오심,wkix****,2020.01.23 15:11
2,시사회로봤는데 스토리 정말단순하고...재미없어요...애들은볼만할수도,그레이스(myfj****),2020.01.23 14:49
8,재미있었습니다!!!,채리닝(wosj****),2020.01.23 14:02
1,안웃기고 뻔한데 억지웃음 주려고 연기하는 모습이 안쓰러울정도로 연출이...유아부터서 초등저학년용 영화입니다.남편이 이런 영화보러오자고해서 미안하다고 사과했어요,비누비누(spur****),2020.01.23 14:45
1,개재미없다 그냥 스토리 개연성 억지웃음 억지감동유발감독이 뭘 전하려는지도 모르겠고 ㅎ,사마리아(rkd4****),2020.01.23 13:11
1,이런 스토리가 2020년에 개봉하는게 놀라울 정도,진희(jinh****),2020.01.23 12:59
7,해치지않아는10점인데 솔직히좀하품나서7점임 동물이말하는거랑 판다귀여워서인줄알어,fyu(fyub****),2020.01.22 17:39
8,이성민 배우의 고군분투가 있었기에 유지되는 웃음 코드,시월의치라(fina****),2020.01.22 15:38
8,영화는 잼게 봤는데 배정남 연기 너무 개오버한다,Penny(penn****),2020.01.22 15:32
8,순수하게 아이들과 보기좋은 영화였네요!스토리는 어설펐지만 시간가는줄 모르고 봤네요!!흐 슬퍼이런 영화 자주 만들어주세요!!,VENUS(fcan****),2020.01.22 20:10
10,아무생각없이 가족끼리보기는부담없고좋음 귀여움 b급 스타일유머 암튼 엄마도 나도 신랑도같이보기좋았음,율이(sinc****),2020.01.23 01:16
10,"저는 재밌었습니다...중간중간 패러디 찾는 재미도 있었고. 스토리도 괜찮았고, CG는 영화니까 맘 놓고 보면 재밌어요. CG팀 제작진님들 입모양이나 움직임, 털표현 보면 고생하신 듯 하셨어요.",이현경(lhks****),2020.01.22 21:45
2,그냥 ... 김서형씨 보러갔어요...ㅎㅎ,indigopink(tatu****),2020.01.22 19:26
6,"아이는 재밋다고하네요, , , ,  ㅜ",김병(ksa1****),2020.01.22 16:58
6,시사회로 미리 접했습니다동물 더빙이 먼가 오글거리는 느낌이있어서거부감이 생기기도했습니다배정남의 캐릭터가 억지 코믹요소있네요하지만 배우 이성민의 연기력에 끝까지봣습니다 결말은 약간 예상가능한 전개라서 반전은 없었습니다...,SooSoo(yout****),2020.01.22 09:47
9,정말 좋은 영화입니다. 강추합니다~,영순솜(soi4****),2020.01.23 02:23
6,초등학생 아이들 웃는소리만 들리더라구요. 딱 12세 관람가 영화 정도입니다..,전재훈(tkaq****),2020.01.22 13:53
3,"개봉 첫날 아이랑 조조로 예매해서 아침 일찍가서 봤는데, 기대보다 한참 못했네요. 개인 취향입니다. 그래도 가끔 웃기는 포인트는 있어요~",restart07(seon****),2020.01.22 12:14
6,다들 연기도 잘하고 스토리나 다 좋은데.... 더빙이 너무 어색하고 딸 캐릭터가 너무 답답함 진짜 보다가 짜증나서 죽는줄... ㅋㅋ,가은이(wwwr****),2020.01.22 12:00
10,"인간 중심적 사고의 세계에서 벗어나서, 동물들과 나란히 모두가되어 전개되는 대화나 스토리가 재밌습니다. 중간중간 나오는 각각 동물의 상징적 의미도 제가 현실에서 상상했을때 나왔던 게 나와서 재밌기도 했어요ㅎㅎ 그냥 ...",권구은(kooe****),2020.01.22 11:54
10,재밌었어요. 배우들 연기도 안정적이고 뭔가 훈훈해지는 그런 마음입니다~ 가족들과 보기 좋아요!,love****,2020.01.22 11:53
10,동물들도 너무 귀여웠고 재밌엇다 ㅋㅋㅋㅋ 이런게 설날 영화지,쥬니(vlwk****),2020.01.22 11:51
1,어디서 웃어야 할까요?,잉여로드(pc98****),2020.01.22 23:12
7,"신랑이 예매해줘서 애기들 데리고 봤는데, 초딩들이라 그런지 넘 재밌게 봤네용. 제 기준엔 조금 유치하긴 했지만 가족영화로 추천합니다!",인과필연(have****),2020.01.22 23:02
9,"말이 안되는 부분, 어색한 부분도 있지만 애완으로 강아지,고양이,새 등등을 키워본 사람이라면 한번 쯤 상상해볼만한 이야기..",studyart(movi****),2020.01.22 10:05
4,아마 이 영화는 배정남씨에게 잊지 못할 흑역사가 될 작품일 것 같네요.,hyun****,2020.01.22 22:07
10,유쾌하고 상쾌한 영화가족 관람 추천합니다,용가리(doro****),2020.01.22 12:05
10,미스터 주가 재미있으면 추천 해치지 않아가 재미있으면 비추천,명태(xotn****),2020.01.22 09:26
1,영화를 보는 내내 과장된 웃음유발과 신파 때문에 어이없어서 웃음이 났다 어떻게든 웃긴 웃었다만...,닉네임적는곳(1212****),2020.01.23 16:28
4,메시지는 좋은데 너무 노잼 ㅠ 유아용 영화같음,luvyourself(khj9****),2020.01.23 15:20
4,진짜 오랜만에 돈 아깝다는 생각을 했다,jaeb****,2020.01.23 14:42
6,좀 지루한데...슬랩스틱 코메디인데...의외로 초등남자애들은 웃겨서 구르던데....뭔 분위긴가 싶으나 설연휴 애들하고만 볼만합니다.,self****,2020.01.23 12:54
2,지루했어요 애들이 보면 좋아할거 같긴하네요,오이야(una2****),2020.01.23 13:05
8,김서형 배우님 팬입니다 그래서 봤구요 (알바는 진짜 아닙니다 ;;)요약해서 말하자면 엄청 재밌다! 라는 생각이 드는 영화는 아니었습니다하지만 1점을 연타로 받을 만큼의 영화도 (저한테는) 아니었구요 솔직히 말도 안되...,미현(joan****),2020.01.23 03:47
1,내가 개봉일에 영화를 보고 영화평점이 궁금해서 들어온건 이 영화가 처음이에요..^^,감귤이(leec****),2020.01.23 13:32
2,영화 초반 설마설마 하며 30분은 참아보자 했는데...앉아 있는 내가 자괴감이 느껴져 나왔음. 우리 뒤에 바로 따라 나온 커플은 살다 살다 이런 영화는 첨이라고 해서 우리 커플도 같이 웃었음.,pbl7****,2020.01.23 08:37
10,,준안이(juna****),2020.01.23 07:49
1,웃음 보다는 한숨.힘든영화,skyg****,2020.01.23 07:34
1,내인생 최악의 영화. 피해보는건 저하나로 충분합니다...,브체(bruc****),2020.01.23 05:54
1,깜짝 놀랐어요 너무 재미없어서 처음으로 영화보다가 잤네요.. 진짜 심각하게 CG너무 어색하고 판다는 진짜 동물처럼 안느껴지고 그냥 인형탈 같아요 그리고 AI 안웃겨요 무서워요,12345(jmih****),2020.01.23 05:51
10,"하루에 미스터주, 히트맨 다 봤는데 첨에 미스터주 보러가기전에 평점 완전 높았는데 본후 평점 보니 왜 이렇게 심각해요 ? 이해안됨 .. 솔직히 제 기준 해치지않아 보다 재밌었는데 ; 평점에 초딩 수준 이라던데 올해 ...",라온(jang****),2020.01.23 03:58
2,잘 만든 c급 영화 딱 그정도... 배우님들  연기는 최고였지만  cg가 너무 말도 안되게 어색해서.... 그리고 중간에 코믹요소들이 몇가지 있었지만 재밌지 않았음 ...,가은(jduj****),2020.01.23 01:59
1,아~ 진짜 돈 아까워 죽는줄~ 살다살다 이런 영화는 처음이네요~배우들이 아까워요~ㅠㅠ 담배 피우는 장면이나 폭력적인 장면 없으면 딱 전체관람가예요~,SY어뭉(aris****),2020.01.23 01:45
1,11세 이하로 해주세요 넘 힘들었어요 아무리 이유든 의미든 넣으려해도 답이 안나옵니다. 많은 부분이 안타깝습니다.,mino****,2020.01.23 01:42
1,1월 22일 메가박스 8시15분 영화 봤습니다.카라멜팝콘 정말 맛있네요ㅋㅋ...하...ㅅ#,홍이(leej****),2020.01.23 00:10
5,"10점은 알바인거같고가족애,동물사랑을 섞고 싶었는데 잘 안섞여서 애매하게 나온 결과물인 듯1점은 심했고그냥저냥 볼만했어요 어이없는 부분도 많았고 허허 헛웃음 나오기도 했고 중간중간 멋진부분도 있고 저건 좋네 라는 부...",IAn56(zlxl****),2020.01.22 22:26
1,세상에서 제일 재미없는 영화...시간이 너무 아까운데 어디까지 가나 하고 끝까지 봤네요 그냥 나가셔도 됩미다^^...끝까지 재미없어요 오그라들기는 겁나 오그라듦,아버(wkda****),2020.01.22 20:50
6,재밌긴함 근데 잘 모르겠다,담요(gudw****),2020.01.22 17:53
1,힘의 균형은 유지되어야 한다,스톡홀름(zola****),2020.01.23 11:06
8,유쾌하고 편하게 보기 좋은 영화:),안병일(eipr****),2020.01.23 10:27
1,딱 초등학생 저학년용 진짜 너무 형편이 없어...,Namchin(qkck****),2020.01.23 09:59
1,개노잼보다가 나온거 처음,뮈주(mmij****),2020.01.23 08:49
1,있었다가 없었다가 개연성도 없고 아주 개판인 영화,김주원(juwo****),2020.01.23 07:10
1,유치는 예상하고 보러갔지만 웃음포인트가 어쩜 1도 없이 만들었을까?뒷자리 코골이 소리가 젤 웃꼈음ㅋㅋㅋ,해피바이러스(tora****),2020.01.23 02:14
10,1점 준거는 관람객 마음이지만 제작진 내리까는건 아닌것 같네요 영화 재미있었어요!,김률아(ryul****),2020.01.23 02:09
1,내 7000원 내놔 진짜ㅡㅡ,정다현(wjde****),2020.01.23 01:13
10,아이들과 가족동반 영화임 따스함 추천,오해피(reda****),2020.01.23 00:21
10,,가흔(kyek****),2020.01.23 00:12
6,반려견동반극장이 있다면 성공했을지도. . .우리집개는 엄청 웃었을듯ㅠ,제이치(zkzk****),2020.01.22 23:45
1,1점도 아까움나가고싶다,휴우후(gbsn****),2020.01.22 23:39
1,진짜 실망 많이 했던 '닥터 두리틀'이 선녀로 보인다.,박영기(pyk1****),2020.01.22 23:37
10,난 보지않았다 그저 평점이 얼마나 낮게 나오는지 구경왔을뿐,ppop****,2020.01.22 22:42
1,등급 : 12세 이상 관람불가..,mete****,2020.01.22 22:38
2,연기잘하는 배우들 데려다  쓰레기를 만들어 놨네 전체 이용가인거 알고봤지만  이렇게까지 재미없을일인가...,루나(lasu****),2020.01.22 22:38
10,"CG가 개그지같은 건 맞는데,, 1점 주고 싶은 마음이 솟구치지만 이성민 연기는 도저히 1점을 줄 수가 없다,,",대배우(ujbh****),2020.01.22 21:27
1,"이성민 배우 팬인데,, 속상해요 ㅠ",꽁끼(bamb****),2020.01.22 19:45
8,참신하게 재미있네요...백두산보단 이영화를 추천하고 싶네요백두산은 나중에 tv로 보세요~,태풍소녀(bbdo****),2020.01.22 16:26
1,어린이영화라고 했었어야죠...에휴.,한상신(hss4****),2020.01.23 07:41
10,배우들의 다채로운 연기와 웃음이 돋보였던 영화,희희(fdhf****),2020.01.23 02:24
7,생각보다 혹평이 많네요 조금 유치하고 아쉬운 부분이 많았지만 가볍게 가족끼리 보기엔 괜찮았어요,단무지(21do****),2020.01.23 01:52
10,"영화보는내내 감동,슬픔,코미디,액션을 다 볼수있네요2020년 초 영화중에 제일 최고입니다!!",선물(anfw****),2020.01.23 00:24
8,가볍게 보기 좋은 영화인것같아욬ㅋㅋ가!볍!게... 가!벼!운 마음으롴ㅋㅋㅋ그럼 웃겨요...근데 이성민 때문에 웃다가 ㅡㅡ 배정남 나오면 분위기 깼어요 너무 억지스러워요....,향기(llxi****),2020.01.23 00:01
1,미쳤냐?? 확진짜 ㅡㅡ,김민구(sku3****),2020.01.22 23:43
1,"시간, 돈 아까우니깐 보지마세요...",빨간맛(dldb****),2020.01.22 23:03
5,김서형배우님 보러갔고 김서형배우님 빼면 아무것도 남는게 없었다 김서형배우님 분량 늘려줘 감독 하는일이 뭐니,니티(smxl****),2020.01.22 23:03
1,영화는 평점을 떠나서 케바케라고 생각했는데 어쩜 다들 보는 눈이 똑같은지... 진심 1점도 아깝고 6-7세 관람가임,리미(phrr****),2020.01.22 22:38
10,초등딸이랑 재미나게 봤어요. 연기도 잘하시고 유치한듯 하지만 아이 수준에는 딱이었어요. 요즘 반려견에 관심이 많아서 더 잘 보더라구요^^,eunj****,2020.01.22 20:27
10,여러분~ 저만 볼 수 없으니까 10점 만점에 10점 드립니다.,너굴(naan****),2020.01.22 20:19
1,너무 지루해 순간 집인줄 알고 채널 돌릴뻔..,쿠키세븐(cook****),2020.01.22 19:41
10,,오기호(ohki****),2020.01.22 19:31
1,영화를 좀 대국적으로 만드십시요,하병수(name****),2020.01.22 18:38
10,우리따니재밋다고햇음ㅋ나도재밌었고ㅋ,휘네(jogg****),2020.01.22 17:24
10,유쾌한 소재의 영화네요. 보는내내 웃었습니다! 아이와 같이보면 정말 좋은 영화입니다 ㅋㅋ,psb0****,2020.01.22 17:05
10,오랜만에 동심을 느낄 수 있어서 좋았음 보는 내내 훈훈해서 입가에 미소가 절로 웃기고 울리고 재미와 감동 다 충족한 듯 설연휴에 가족들이랑 보기 딱 좋은 따뜻한 영화,낙천주의(jehy****),2020.01.22 16:28
10,이거도 지금 보러갈러고합니다.  재밌나요?,사이머니(mata****),2020.01.22 16:23
10,스토리는 참신하고 연기는 깔끔하고 코미디는 담백했다.사라진 내시간. 사라진 내돈 이라는 평남길 놈도 300퍼 있겠지만 속지마라.가볍게 즐기고 웃을수 있는 가족영화다.,간지범수(mykb****),2020.01.22 15:57
10,,puri****,2020.01.22 14:43
10,명품 배우들의 조합과 동물 캐릭터와 맞는 목소리 배우들의 향연이였다. 재미나게 봤습니다~ 올 설날연휴 온 가족과 보는데 적극 추천합니다~^^ 동물들이 너무 사랑스럽다~,nhw1****,2020.01.22 14:43
8,가족끼리 명절에 보기 좋은 영화입니다~나름 스토리 구성도 탄탄해요.^^,naoc****,2020.01.22 14:35
10,"아침부터 웃었네요~주인공들 연기도 잘했고,너무 재미있게 잘봤어요~아이들이랑 보기 딱이에용~마지막엔 슬퍼요~~세퍼트(알리)ㅋㅋ설연휴 영화에 딱이에요~",임은혁(mihy****),2020.01.22 14:30
10,꿀잼! 반려동물 키워서 그런가 더 재밌게봄,김아름(ahle****),2020.01.22 14:29
10,주인공분의 연기도 좋지만 동물목소리 배우분들의 연기가 정말 일품입니다. 명절에 가족과 함께 보기 정말 좋을것 같아요~,싱아(sing****),2020.01.22 13:40
8,이게 병맛아닌병맛인데...ㅋㅋㅋ너므 잼있어요!!!알리야 만나서 반가웠어??,다오니엄마(love****),2020.01.22 13:38
10,부모님도 웃으셨던 영화,gyel****,2020.01.22 12:05
1,김수미씨 욕까지도 안웃긴 영화....,DJScooP(real****),2020.01.23 00:26
1,"저 처음으로 이런거 남겨요 ㅋㅋㅋ 가족들과 봤는데 다들 돈아깝다고 하고 내용도 허접하고 유치하고,, 괜히 봤다는 생각이 드네요..",이지원(alic****),2020.01.22 22:42
10,개꿀잼인데 왜그럼 나중학생인데 웃기고 재밌어요,김지현(jihy****),2020.01.22 18:51
6,예고편보고 재밌을 줄 알고 아무생각없이 웃으러 갔는데..재미는 그닥 없더라고요..그래도 감동은 좀 있었어요.,ghds****,2020.01.22 18:19
10,솔직히 최근 본 영화 중 가장 꿀잼♡두 개 다 본 사람으로서닥터두리틀과 견주어도 꿀리지 않는다.,후이는내꿈(gkss****),2020.01.22 17:34
10,너무 재밌어요~,삼미경인(auto****),2020.01.22 15:52
10,초등학생 아이들과 함께 상영했는데아이들은 잼있었다네요ㅎㅎㅎ,쥔샹e(alsd****),2020.01.22 15:49
10,,썬로즈(love****),2020.01.22 15:10
10,설연휴 가족과 모두 함께 볼 수 있는 유일한 영화인 듯하네요. 자극적인 장면없이 훈훈하게 보고 나올 수 있었습니다.,drfi****,2020.01.22 14:48
10,미스터주 너무 잼있게 봤어여 남산의부장들도 잼있다던데 그것도 봐야징,사피이어(redk****),2020.01.22 13:23
