star_score,score_reple,writer_id,write_date
10,가볍게 볼만했는데 평 왜이리 개판으로 도배 됐는지 모르겠누 ..,rnfkdkscla(maen****),2020.01.17 09:54
10,영화끝나고 우리들의 동산파크 노래가 계속 생각남ㅋㅋ 중독성갑,qlslvkdl(alwa****),2020.01.15 10:15
2,"해치고 싶다....,",히히(dlgm****),2020.01.18 09:29
1,하...별로....하...,안승모(seun****),2020.01.16 23:00
1,안보는게 이득임 여러분의 시간은 소중하고 또 소중합니다,우주의 먼지(brit****),2020.01.19 11:40
10,조금 밋밋하긴 했지만 신선한 설정에 배우들의 연기 조합이 좋았어요~,낭만쟁이(silp****),2020.01.16 13:33
6,킬링타임용으론 괜찮음...전개가 좀 지루하고 허술한듯.. 극한직업정도의 웃음까진 바라지 않았지만 예고편이 거의 다였어요..,J1(wodn****),2020.01.15 14:37
10,"어제 저녁에 보고왔습니다. 예매율이 높지 않아서 기대하지 않고 보러갔었는데, 너무 재밌게 많이 웃다 나왔네요. 포스터만 봐도 웃겨서 재밋게 봣던거 같아요! 웃을일 없는 직장생활에서 모처럼 많이 웃다올수 있던 영화였던...",레이첼(huhj****),2020.01.17 08:51
1,별 점 0개 없나????,달사냥꾼(knig****),2020.01.17 20:29
1,영화보면서 졸린 영화는 이게 처음이었다. 낮잠이나 잘 걸. 돈도 아깝고 스토리는 진부하고. 정말 모든 장면 하나하나가 다 구시대적임. 작가 찾아가서 따지고 싶을 정도. 이런 배우들을 가지고 이렇게밖에 영화를 못 만들...,뭐노(alsw****),2020.01.17 23:08
1,진짜 역대급 으로 재미있음 꼭보셈나만 당할수 없다 ㅠㅠ 진짜 지루하지않고 연출개연석 정말 죽이고 정말 tv용이 아닌 극자용강추넷플릭스 드라마 보는줄,llpp****,2020.01.18 05:31
9,코미딕 하면서 가볍게 볼수있는 영화,XIceX XFireX(mast****),2020.01.15 18:13
4,예고편보고 이건 2020극한직업 급이다 기대 하고봤지만. 리얼. 코카콜라 광고 넘어가고.처음으로  영화관 퇴실하길 잘했네,nvaer(tutt****),2020.01.17 11:05
2,그냥 ...재미없음 괜히봄,우솔cnc 연제일(woos****),2020.01.18 23:54
2,영화보다가 진심 뛰쳐나올뻔했어요..ㅜㅜ가족들 다 데리고 갔는데ㅜ 피식웃음 몇번나오고..통신사할인받아서 그나마 제돈주고 안봐서 다행. 영화소개 프로그램에는 엄청 재미있는거 처럼 나오던데,은똥이(un86****),2020.01.16 19:14
4,"동물복지, 노동, 경제논리 등 무거운 주제를 코믹한 방법으로 풀어낼려고 하는 의도는 충분히 이해가 갑니다. 그러나 정작 코믹장르의 영화라고 하기에는 심심합니다.",JIWON(myji****),2020.01.19 21:38
1,한국영화 수준이 처참하다.,봄여름(scse****),2020.01.18 09:16
1,"그냥 영화동아리 수준의 영화입니다. 차라리 CEO가 동물원의 성공과 돈에 혹해서 2호점을 내고 탈을 뒤집어 쓰는 쪽으로 갔으면 블랙코미디라도 됐을 건데...유머, 감동, 풍자, 메시지 어느 쪽도 제대로 잡지 못한 어...",ㅁㄴㅇㄹ(sea_****),2020.01.18 01:19
10,"중간중간 재밌는 포인트가 많아서 보는 내내 웃고 왔어요ㅎㅎ 또 코믹 영화라고 해서 너무 가벼운 내용은 아닐까 걱정도 했었는데, 동물원과 동물윤리에 대한 내용도 담고 있어서 마냥 가벼운 내용의 영화는 아니었어요! 평소...",발칙승주(osj5****),2020.01.17 08:32
1,진짜 이건 아님 평점알바가 정말 있나보네,신충호(hanm****),2020.01.17 19:57
3,예고편보고 진짜 코믹만 기대하고 봤는데 예고편이 다.. (+진짜웃긴장면 딱 하나) 정말 무겁지 않고 그냥 웃기만 한 영화인줄 알았지만 조금의 답답함.. 코믹요소가 너무 적음. 마무리는 그리고 의도한 바는 알겠으나 조...,예고편보고 진짜 코믹만 기대하고 봤는데 예고편이 다.. (+진짜웃긴장면 딱 하나) 정말 무겁지 않고 그냥 웃기만 한 영화인줄 알았지만 조금의 답답함.. 코믹요소가 너무 적음. 마무리는 그리고 의도한 바는 알겠으나 조...,2020.01.16 15:45
1,재미가 없어도 너무 없습니다.  긴장감이라고는 1도 없는 스토리 전개에 어설픈 마무리까지 정말 중간에 뛰쳐 나가고 싶을 정도였네요... 돈이 아까워서 미칠뻔... 절대로 보지 마시길.,kang****,2020.01.18 22:48
5,5점이 적당함. 재미있지는 않음,nike****,2020.01.17 11:50
1,태어나서 영화보다가 도중에 나온건 처음이네요,lemac(rlar****),2020.01.18 10:49
1,내 역대 극장에서 본 영화중에 최악이다  초딩이 만들었니? 보면 안다 예고편보고 접근한다면 그게 다라고 얘기하고 싶다,luc(luck****),2020.01.18 10:00
1,좋아하는 배우들에 웹툰 원작이라 기대를 좀 하고 간 건 사실이지만 솔직히 좀 심각했음 연기같응 부분이 아니라 스토리나 연출 같은 부분이 눈뜨고 못봐줄 정도 였다 생각함 솔직히 평점 4점은 되는 영화인데 무작정 빨면서...,치킨은후라이드(tyra****),2020.01.18 09:08
1,"요즘은 기자, 평론가 분들도 알바함? 그리고 영화 포스터만 봐도 대충만든게 느껴지고 촌스러운데.. 이게 진짜 2020년도 영화 맞나요.. 다들 만드느라 고생은했겠지만 이런 양산형 영화좀 적당히 나왔으면 좋겠네요.",SunLove(ssac****),2020.01.18 10:47
5,초등 아이랑 보기좋은 영화,코야마삐(miky****),2020.01.16 20:22
7,결말이 아쉽다. 동물복지에 대해서 잘 풀어 냈으면 좋을거...,kws1****,2020.01.19 23:46
1,"■ 그것이 알고싶다  "" 평점 조작/ 댓글조작 "" 을 다시한번 조명 해 주길 바란다.  이 영화가 1등?  really?  really naver?",여의도(whal****),2020.01.17 18:01
4,"웃기긴한데 개연성부족에 말도안되는 스토리, 마지막에 급하게 끝내는 듯한 느낌이 크게 들었어요. 어이없는 웃음이 자주 나오는 영화였습니다 ㅋ ㅋ 그냥 감정없이 웃고싶으면 보러가세요. 강추는 안합니다",교리(dlgk****),2020.01.15 18:48
2,할많하않... 내가 뭘본건가 싶음,민(min0****),2020.01.18 08:17
4,"재미 없어요. 네이버 후기 괜찮길래 봤다가 후회 백만번. 스토리가 탄탄한 것도 아니고, 배꼽 빠지게 재밌지도 않고. 모든 부분에서 평균에 못미치는듯..",ghwj****,2020.01.17 19:39
2,중간중간 웃기는 포인트는 있었지만전반적으로 매우 지루했다. 영화 후기가 이렇게 후한것이 신기할 따름.,임영재(yong****),2020.01.18 06:03
8,초반 북극곰 cg가 어색한거 빼면 한번쯤 킬링타임용으로 볼만함 기대안하고봤는데 생각보다 괜찮았음,김현아(gsy3****),2020.01.15 17:11
10,"방심하는 순간 훅 치고 들어와 배꼽을 잡아야하는 영화!스토리도 재미있고, 배우님들의 연기는 역시 흠잡을데 없는 영화였습니다!",kanj****,2020.01.16 14:10
1,이게 재밌나...??? ㅋㅋㅋ아무리 영화라지만..무슨 말이되는 스토리여야지..,황자르르르르(juns****),2020.01.18 23:50
2,용두사미의 대표적인 영화인것 같습니다 대충 웹툰 스토리 가져와서 흥행을 노려본것같은데 그러기엔 이미 주인공도 다르고 스토리도 실망스럽네요 스포일러때문에 길게 말은 안하겠지만 중반이후 너무 아쉬웠습니다 요새 나온 영화...,최홍석(chs2****),2020.01.18 23:38
2,저는 너무 재미 없었어요..사람마다 웃음포인트가 다른거겠죠? 그냥 아무생각없이 보기엔 괜찮아요 그리고 북극곰 cg너무 티나요 ㅠㅠ,졔(xo_o****),2020.01.17 23:36
8,기대를 너무 안해서 그런지 평점테러수준은 절대아니고..볼만해요 ㅋㅋ나름 웃기고 재밌었어요!!안재홍도 기여워용,dabi****,2020.01.17 09:49
1,0점 없어서 1점줍니다 같이 갔던 친구 헛웃음 듣고와서 즐겁네요,쏭(song****),2020.01.18 23:59
1,별로입니다.. 특히 후반부는..,kwa(kwak****),2020.01.18 09:33
2,한국 영화는 계속 봐주는 것이 문제임,양강칠(sunb****),2020.01.18 08:17
2,개 쓰레기 영화진짜 왜 1위인지..강소라는 왜.. 미생때 좋았잖아...,후니(tom7****),2020.01.17 23:48
10,꿀잼 개잼ㅅ는데 왜재미넚다하지 진짜 개쟈밋으메,이승은(nigg****),2020.01.21 14:27
1,킬링타임용으로 보다가도 꺼버릴 영화닥터 두리틀 보려 했는데 예매율 1위에 넘어가 일행이랑 중간에 나오지도 못하고 멍때리면서 앉아있었다리얼도 7공구도 다 피해갔는데 이 영화는 못 피했다제.발.보.지.마.세.요.,김다솜(ddre****),2020.01.19 14:16
4,네이버평 처음달아봅니다... 평점이 좀 높다는 생각이 드네요어이없어서 나오는 웃음이 좀 있는데 그래도 그런 코드 좋아하는 분들은 있나보더라구요.. 저는 영화보면서 웃는 분들의 웃음소리 듣는게 더 재밌었습니다...연기...,VICTORY(vict****),2020.01.16 08:31
10,저는 10세 동생은 8살 함께 보았습니다  너무재미있었고 마지막에 해피엔딩으로 끝나서 얼마나 다행인지 몰라요  근데 나쁜 아저씨들은 왜 사람을 넘어트리고 그러나요  우리엄마가 너희들이 너무 재미있게봐서 고맙다고 이쁘...,부뚜막에 가릉가릉(happ****),2020.01.16 23:59
8,생각없이 잼있게 볼만함잔잔함 속에 코미디가 녹아있음코믹요소만 생각하고 보면 실망할듯,꽉꽉(mome****),2020.01.16 16:24
1,이게 재밌냐??ㅋㅋㅋ진짜 보다가 나갈뻔했다 이런 영화 보고 재밌다는사람들 수준하고는 ㅉㅉ,밤의군주(gong****),2020.01.15 21:46
10,스크린 독점해서 어거지로 관객수 모으는 백두산 같은 쓰레기 영화보다 이런 영화가 더 많았으면 좋겠네요,파인애폴(glan****),2020.01.20 10:21
10,아직 이런 유치한것에 순수하게 웃을 수 있어 좋았다 ㅋㅋㅋㅋ 나는 웃겼다 ㅋㅋ 웃겼음 되었지 ㅋㅋ,이니(jaln****),2020.01.18 21:14
8,부담없이 아이들과 같이 보기 좋은 영화네요.아이들이 많이 웃더라구요.,여우(form****),2020.01.18 16:39
8,빵 터지는코미디 기대하고 본건 아닌데 은근 시간가는줄 모르고 봄.. 형편없는정돈 아닌데 극과극으로 나뉘는 평은 좀 의아.. 전 부담없이 좋은영화 봤어요. 평타는 칠듯 해요,xxxxx(artl****),2020.01.18 13:49
1,재미 없었다 보는 내내 나가고 싶었다,미시마기 요우(anst****),2020.01.20 14:54
10,이 영화 1점 주는 애들은 솔직히 일상생활에서 웃고 안사는 듯,앤디훅(luna****),2020.01.18 20:50
8,허허실실 웃고 와서 500원 받으려고 리뷰 남기러 왔다가 별점 개충격..뭐야... 안재홍 연기에 어떻게 이런 별을 주냐.. 탈 쓰고 이런 스토리 이해되게 하는 연기 안재홍 빼고 누가 있냐 이 말이야..역별점 알바있다...,허허실실 웃고 와서 500원 받으려고 리뷰 남기러 왔다가 별점 개충격..뭐야... 안재홍 연기에 어떻게 이런 별을 주냐.. 탈 쓰고 이런 스토리 이해되게 하는 연기 안재홍 빼고 누가 있냐 이 말이야..역별점 알바있다...,2020.01.19 21:24
10,리뷰가 왜케 안좋죠ㅠ 웃긴 요소도 많고 감동 있구.. 나름 교훈도 있는 좋은 영화였어요!뻔한 스토리지만 뻔하지 않은 연기 실력과 감동이었습니다추천 :),mmmmmmmin(lees****),2020.01.18 22:41
6,한예리 연기 진짜 너무 못해서 왜 나왔나싶고 전여빈도 연기 잘하는 줄 알았는데 연기 어색했음,천우희(love****),2020.01.16 21:26
8,그냥 그저 그런영화..,안지랑마당(lrhk****),2020.01.16 02:51
10,전 진짜 재밌게 봤어요 계속 웃었어요ㅋㅋㅋㅋ,이주현(rudg****),2020.01.16 19:27
9,동물관련 영화라 크게 재미는 기대안했는데 오랜만에 영화보면서 웃엇네요 ㅎ,ssoory(zlxl****),2020.01.21 14:48
10,까만코 CG 빼고 다 좋았는데 평점 좋게 주기만 하면 알바 거리네 님들 의견 표현하는 건 좋은데 애꿎은 사람들 한테까지 알바 거리지 마세요,서현(seoh****),2020.01.20 10:02
8,앞에는 좀 지루하지만 뒤로 갈수록 너무 웃겨요 ㅋㅋㅋ다들 연기 너무 잘하세요 가족끼리 보기 좋은 코미디 영화에요!,msy(mins****),2020.01.19 15:07
7,잔잔한 느낌의 코미디 영화임. 이런거 싫어하면 영화가 지루하다고 느껴질 수 있음.,Roha(wnsg****),2020.01.17 22:28
10,계속 평점을 누가 일부러 까내리는거 같은데,ordo****,2020.01.21 11:37
1,... 진짜 재미없어요.... 후,현(tina****),2020.01.19 10:59
8,우선 전 일본에서 놀러온 일본인 친구와 함께 영화를 봤는데요. 저도 재밌게 봤고 일본인 친구도 쉽게 편하게 다가온 영화라고 생각했다고 말했어요. 호불호는 갈리는 것 같지만 우리가 동물들에게 미안한 마음이 들고 앞으로...,지혜란(sonn****),2020.01.22 00:43
10,소재는 참신하나 개인적으로는 유치하네요ㅎ초등 딸은 재밌다고 깔깔 연신 웃네요,jylo****,2020.01.21 01:00
8,평점보고 고민했는데11살아이와 배꼽잡고나왔어요.ㅋ ㅋ재밌던데,김길자(jyoo****),2020.01.21 12:49
10,잼잇게 잘봣습니다.관람객들 많이 웃엇네요.,천지양(hanr****),2020.01.21 07:34
8,한국영화에 빠질 수 없는 미친 신파가 없는것 만으로도 좋은거 아니겠습니까? 그래도 중간에 많이 웃어서 괜찮았어요,제이플(sung****),2020.01.20 21:24
8,전 진짜 웃기게봤네요웃음코드가 확실이 있는 영화에요평점 너무 낮은거 이해가 안가네요..평점 너무 낮아서기대안하고 봤는데 의외로 계속 빵터져서 웃겼어요 ㅋㅋㅋㅋ,하얀동상(chsu****),2020.01.20 10:16
10,안좋은 리뷰들 있어서 걱정했는데..역시 손재곤 감독은 평타 이상. 안재홍 배우 연기도 역시 좋음.. 재밌고 따뜻한 영화!,kilu(kilu****),2020.01.20 09:55
5,그냥 재밌게 봤습니다. 근데 동물원 시민들이 막 집어던지는거 보고 빡쳤네요.,허니트랩(jaew****),2020.01.18 17:11
10,솔직히 너무 웃겼음. 예상하지 못한 포인트에서 예상치 못한 코믹을 선사한다. 기존의 싸구려 저질 코미디랑은 차원이 다름. 귀여우면서도 메세지는 확실하다. 웰메이드 코믹에 1표!,펑키도토리(arum****),2020.01.21 12:43
6,아주 소소한 웃음뿐 감동~글쎄요  찾아보기 힘들었음ㅠ 극장용까지는 명절용 정도~,죠스바(kkkp****),2020.01.17 13:46
8,가족과 함께보기 좋은영화네요,n690****,2020.01.16 00:43
10,가족들이랑 오랜만에 다같이 재밌게 본 영화! 설연휴에 가족단위로 보기 좋은 영화인듯 영화보면서 크게 웃은건 오랜만인듯,먕먕(yure****),2020.01.16 13:13
10,"가족들이랑 한달에한번씩 영화를 보러가는데 처음으로 마음편안히 웃고즐기다왔어요. 코믹요소집어넣으려고 오버된액션, 뜬금없는 로맨스, 성적 발언 등을 제외하고 정말 담백하게 그려냈어요. 자극적인 영화계에서 숭늉마신느낌!!...",Biok(dhqk****),2020.01.23 03:23
10,즐겁게 웃고 봤습니다.,혓바늘(lagr****),2020.01.21 14:48
10,,성운오빠가체고(sua8****),2020.01.21 11:12
8,별점을 낮게 준 여러분 덕분에 기대 없이 봤는데 예상보다 재미있게 보고왔습니다.가볍게 맘편하게 보면 개그도 재밌고 좋아요영화를 실제가 아닌 영화 정도로만 생각하시고 보시면 좋을 것 같아요,전홍민(wjsg****),2020.01.21 01:20
6,충분히 웃겨서 티켓값이 아깝지는 않다. 이야기 전개가 느린것이 아쉽다,HJG(kilk****),2020.01.20 09:52
6,영화관에 가서 보고 오니까 막 숨 넘어가듯이 웃으시는 분들도 계셨고 안웃으시는 분들도 계시더라고요. 저도 다 웃으시는데 저게 웃긴가?? 하는 생각이 들다가도 다른 장면에서는 또 엄청 웃기고 평이 갈리는 이유를 조금은...,giy(giye****),2020.01.19 23:51
8,한번 크게 웃었네요 진짜 간만에 박장대소 ㅋㅋㅋㅋ 그걸로도 충분히 잘본느낌입니다 큰 기대없이 가서 그런지 전체적으로는 그럭저럭 괜챦아서 추천해요,유짱(ussi****),2020.01.19 22:51
10,소소한 웃음와 감동으로 괜찮던데...근데 이 영화 평이 왜이리 안좋지??? 극장나오면서 다들 재미있다고 하는데..이상하게 평이 너무 안좋네...너무 악플 다는 알바도 있나??,kyki****,2020.01.19 22:48
6,잘 차려진 한정식 반찬을 비빔밥으로 만들어 먹은 느낌?? 초등아이들은 재미있어 하네요..,62yu****,2020.01.18 16:57
10,기대안하고 봤는데 초3아들이랑 넘 재밌게 보고 많이 웃었어요♡,eyou****,2020.01.22 00:43
10,진짜 재밋게봣눈데 ㅎㅎ 가벼운마음으로가서 재밋게봣어요 참고로 예고편보지말구 상영해주세요 빵빵터집니당,kbn6****,2020.01.22 00:42
6,웃기던데... 얼마나 자극적이고 계속 빵빵터트리는영화를 기대하는분들은 보지마시길..,jamie(valu****),2020.01.21 15:56
10,평점을 낮게 준사람들 진심 이해안됨 ~~~ 자기덜이 영화 만들던지 간만에 넘 재밌었어요 ^^,김소연(thsg****),2020.01.21 08:54
10,겨울방학 아이들과 함께~~~마지막에 까만코보는데 눈물이 또로록~~~강추 웹툰도 보고싶네요^^,무지개(kpar****),2020.01.21 07:52
10,캣츠를 보고나니 모든 영화가 재밌다,유벤튜스(minw****),2020.01.21 00:14
10,웃다가 왔네요그냥 웃다오는 영화 스토리도 나름 나쁘지 않고,밀월(tkdr****),2020.01.20 09:05
6,막 되게 재밌는 줄은 잘 모르겠어오,박정근(copy****),2020.01.20 00:38
1,같이가자고한 친규한테 사과했네요....ㅎ,12(cang****),2020.01.19 18:03
6,돈밖에 모르는 인간들도 문제고 인간밖에 모르는 인간들도 문제고.,soha****,2020.01.19 06:12
8,난 솔직히 진짜 개웃겼는데? 영화관에서도 사람들 다 터졌음 뭐가그렇게 불편하고 재미없는지는 몰라도 가볍게 기분좋게 보고 올 수 있는 영화로는 충분함. 댓글알바라는게 상대 영화 테러하는 일도 하는가 진지하게 고민해보게...,예찬(leey****),2020.01.20 22:37
10,웃음 포인트도 많고 힐링되는 영화라서 좋았음. 닥터두리틀보단 낫다..,참다래(walk****),2020.01.20 09:52
10,진짜 빵빵터지면서 봤음ㅎㅎ 넘 재미있음ㅎ,엄청난놈(yong****),2020.01.20 06:34
10,구멍없는 배우들의 연기가 좋았고 취지가 나쁘지 않습니다. 명절에 가족과 함께 하세요ㅎㅎ,Ku(kim8****),2020.01.18 00:34
1,재밌으려고 노력은 한거 같은데 하나도 안웃겼음 예고편이 제일 웃겼음..웃긴장면은 예고편이 다임 영화관 진심 조용하고 웃는사람 거의 없었음 전개도 너무 루즈하고ㅜㅜ,지현(hjh2****),2020.01.18 23:57
10,진짜 꼭 보세요 후회 안함,소진(ksj1****),2020.01.18 16:33
10,이런 코믹 오랜만에 봅니다,seon****,2020.01.18 14:26
2,중간에 그냥 나가고 싶었어요 진심으로내내 하품만 나오고 이게 콜라 광고 인가 싶기도 하고요,귀미(dmsw****),2020.01.18 10:32
10,김성오배우님 고릴라 탈쓰고 너무 웃기고 재밌었어요 어느 장면장면마다 너무 배꼽빠지게 웃김,kkkkkkk(vang****),2020.01.18 00:18
8,김성오 형님깡패 살인범연기도 좋지만 이런 순수하고 착한역도 많이해주세요ㅋㅋㅋ잘어울리고 착한역이더 보는재미가있어요ㅋㅋ,artanees(pric****),2020.01.17 22:48
9,"안재홍 배우님 넘 좋아요♥ 영화도 잔잔하게 재밌었네요. 이 영화 감독님 영화 중에 한석규,김혜수 나오는 이층의 악당도 다들 보세요.웃겨요,진짜^^",나나(cykf****),2020.01.17 15:17
2,.. 일단 너무 말이 안됨..동물인형 쓰고 동물인 척 하는데 사람들이 속아 넘어간다는 게 말이 됨??..?또 동물 다섯마리? 정도 가지고 동물을 운영할 수 있을까..; ㅠㅠ 감동도 없음.. 그냥 좀 시간 아까웠음.....,.. 일단 너무 말이 안됨..동물인형 쓰고 동물인 척 하는데 사람들이 속아 넘어간다는 게 말이 됨??..?또 동물 다섯마리? 정도 가지고 동물을 운영할 수 있을까..; ㅠㅠ 감동도 없음.. 그냥 좀 시간 아까웠음.....,2020.01.16 14:52
7,초반 루즈 중반 코믹 후반  읭?   한예리배우님 연기 실화? 악던 여기업가 흉내낸것같은데  너무 오바스럽고 과했음ㅠㅠ 초등3학년딸은 재밌었다하네요ㅡㅋ,mini MooN(ddal****),2020.01.15 23:06
2,초등아이와 중딩 아이들과 보았는데아이들이 재미가없고 졸리다고 밖으로 나가잔다ㅋ 세상 영화 보구 밖으로 나간건  살다처음,깜찍한 악마(gkdu****),2020.01.16 18:27
2,보지마세요 제발부탁입니더,박지욱(qkwl****),2020.01.16 14:06
10,영화관 끌려갔다가 내가 더 재미있게 보고옴ㅋㅋ내 기준 씬스틸러는 대표 비서? 배우,정종윤(wjdw****),2020.01.15 23:38
10,귀엽고 재밌는 영화였어요~,이광재(atla****),2020.01.15 20:08
6,기대했으나 밋밋한 영화.,ssac****,2020.01.21 19:28
10,,예은(ke92****),2020.01.21 08:43
10,,cat(dnlw****),2020.01.21 07:39
7,확 명작은 아니고 그냥 소소하게 재밌게 볼수있는 영화다,Jmk(jmk0****),2020.01.20 21:19
6,그냥 편하게 볼수있었던 영화~,안명석(amsy****),2020.01.20 10:26
6,결말이 조금 아쉽긴 하지만 무거운 주제를 너무 무겁지 않게 풀어나간 영화라고 생각되요. 가족 다같이 봤는데 아이들도 좋아하고 어른들도 재밌게 봤어요. 흥행하길 바랄게요~,dkwk****,2020.01.20 09:38
6,,석금희(shi6****),2020.01.20 03:13
8,중간중간 울컥하는 부분이있음,NJung(p831****),2020.01.19 21:50
5,배우들의 연기는 좋았지만 곰 CG는 너무 티가나...개그포인트는 요소요소에 있으나 끝내 터지지 않는 웃음과 헛웃음영화 전반적인 서사나 현실성은 사실상 기대하지도 않았지만 그래도 끝까지 끌고나가려는 기조는 그나마 이해...,흔한남자의패기(melo****),2020.01.22 10:02
10,재밌었다,교양과 품위(kssy****),2020.01.22 00:16
10,,조아조아(crev****),2020.01.21 22:23
5,기대를 너무 많이 해서그런가 동물탈 쓴(웃긴)장면도예고에서 본게 다일정도여서 조금 실망했어요ㅜㅜ,ㅋㅋㅋ(mtvz****),2020.01.21 21:52
