star_score,score_reple,writer_id,write_date
10,이런 분위기 영화 진짜 오랜만ㄷㄷㄷ 다들 연기도 쩔어서 몰입도 장난 아니었음 2차 찍으러 갑니다,미셸(jihy****),2020.01.22 10:15
10,배우들 연기가 진짜 정말 최고였던 영화 재밌어요!!!,마용(ayun****),2020.01.22 10:12
10,"영화를 본 사람들은 압니다. 연출, 연기, 스토리, 영상미, OST 전부 다 가져가는 영화",박연수(yuns****),2020.01.22 10:04
10,정말 오랜만에 보는 배우들의 연기가 꽉찬 영화! 스토리도 영상도 1시간 50분내내 붙들어둠,skikiki(seai****),2020.01.22 10:17
10,조조로보기 미안할정도로 완벽했다. 이병헌의 눈빚하나까지 전부담은 올해 최고의 영화가 될것같다.,지니신(skj2****),2020.01.22 10:24
10,정말 기대 많이 하고 봤는데 기대 이상이네요. 역시 이병헌 역시 우민호 소리가 절로 나와요 ㅎㅎ 추천합니다,임림(lhj0****),2020.01.22 10:16
10,완전 초집중 분위기가 다 했어요,그(kyju****),2020.01.23 13:55
8,평점을 좀 대국적으로 다십시오.,wasa****,2020.01.22 14:06
8,임자 옆에 내가있잖아 임자 하고 싶은대로해...,taij****,2020.01.22 23:11
10,김부장 감정이 전달이되면서 ..너무 안타까웠다.,무명(syeh****),2020.01.23 13:55
10,연기에 치인다 bbb 안보면 후회할뻔!!!,urieeeeee(kche****),2020.01.22 10:11
9,이병헌인데 말이 필요한가,꾸리(dpwl****),2020.01.22 10:15
10,믿고보는 이병헌 대배우님.. 우민호 감독님과의 시너지는 그야말로 대박  기대이상의 영화를 만들어주셔서 감사합니다. 1시간50분 내내 눈이 즐거웠습니다.,yuon****,2020.01.22 10:22
10,이병헌 연기력도 쩔지만 이성민 배우님 박통 씽크로율 대박임... 이번엔 진짜 얼굴 표정만으로도 연기 할 수 있다는 걸 입증함. 역사적 사실을 각색한 영화임. 박통이 독재자 었던 것도...부산에 탱크 보내서 광주 꼴 ...,June(pkjk****),2020.01.22 23:00
10,이병헌 대체불가 배우.전두한 욕나옴,왕별아빠(gabb****),2020.01.22 23:57
1,기대 많이 하고 봤는데 이병헌 연기력 말고는 볼게 없었다. 제2의 내부자들은 커녕 제2의 마약왕도 안될거같다. 감독도 이제 스토리빨 닳은듯.,JJ(saku****),2020.01.23 12:44
10,스포일러가 포함된 감상평입니다. 감상평 보기,총성으로 시작해서 총성으로 끝나는 그 남자들의 현대사.,2020.01.22 19:19
10,이거슨 한번만 볼 영화는 아닌거 같다!!!! 대의적인 이유와 개인적인 이유가 섞여 박정희 대통령을 암살하는 김재규의 심경변화 과정을 감독이 잘 표현 하려 했고 그걸 이병헌이 박살나게 연기했다. 영화 몰입도가 좋아서 ...,리무나(0804****),2020.01.23 00:05
10,어떻게 이병헌은 눈두덩이 밑 달달 떨리는 연기도 하냐?ㅎㄷㄷ,계왕권200배(senc****),2020.01.23 00:18
10,와.. 이병헌은 그냥 정점을 찍었고다들 연기의 대장들 ㄹㅇ,PolarisHO(juho****),2020.01.22 20:09
10,이병헌 어떻게 눈두덩이까지 저렇게 디테일하게 연기하지..? 몰입도 최고 간만에 재밌게본 한국영화!,KH먹방(dmag****),2020.01.22 12:19
10,올해 최고의 영화가 될듯,ryon****,2020.01.22 10:15
10,이병헌 이성민 연기 정말 최고...,eksr****,2020.01.23 02:05
10,차가운 콜드 느와르에 배우들의 내면연기 그리고 레트로 감성 충만 미쟝센~ n차 관람 필. 특히 이병헌의 미친 연기,라떼조아(luci****),2020.01.22 23:33
10,많은 사람들이 봤으면 하는 영화. 이병헌은 맡은 역할마다 연기가 아니라 그냥 그 사람이다.,Berserk(wing****),2020.01.23 08:03
10,대국적으로 하십시오.역시 명대사,윤성일(newg****),2020.01.22 23:33
10,임자 옆에는 내가 있잖아..임자 하고 싶은대로 해,블라디전(rnad****),2020.01.23 02:05
10,쓸데없는 기름기를 쫙 빼고 담백하게 김부장의 심리를 따라 흘러간다.. 그 점이 좋았다. 그 점을 누군가는 지루하달 수도 있겠으나 이병헌의 연기는 지루할 틈을 주지 않았다. 영화는 어떤 판단도 하지 않는다. 그저 우리...,몽몽(hasu****),2020.01.23 01:14
10,진짜 재밌는  영화입니다.이병헌 배우님 연기가 끝내주는 작품 입니다.,라라 카시코마(yang****),2020.01.23 02:03
10,강추 갑니다. 역시 이병현 연기가 ㅎㄷㄷ,아류(soul****),2020.01.23 01:15
10,그냥 이병헌이 이병헌 했다배우들 연기력만으로도 눈이 호강 했던 시간이었다다시 한번 더 보러 갈 예정,하은(clev****),2020.01.23 01:45
10,이병헌은 진짜 하.. ㅋㅋ 한국에서 이병헌만큼 연기잘하는 사람없다,공tothe신(rlaa****),2020.01.22 18:37
10,굿 연기 이병헌 끝내준다!!!!ㅏ,마린(jjm_****),2020.01.22 12:33
10,오늘 아침에 보고 왔는데 시간 가는줄 모르고 푹 빠져서 봤어요 오늘은 친구랑 봤는데 주말에 엄마랑 또 보러가요~ 이병헌 연기 소름...,제니(hk_j****),2020.01.22 21:57
1,배우들의 연기빼고는 내용은 그닥....,Fernando(bych****),2020.01.23 12:41
10,개 미쳤다 진짜 ㄷㄷ 마지막 20분 긴장감 뭐임 레알 ㄷㄷ 개강추,SHIN(sin-****),2020.01.23 01:53
10,진짜 오랜만에 본 수준 높은 한국영화 ㄷㄷ 진짜 연기력 연출 둘다bb,티키타카(eazy****),2020.01.22 11:01
6,그냥 음악이 있는 다큐 수준..내용은 좋은데 연출이 신인감독만도 못하다,호빵(kkk8****),2020.01.23 13:20
10,배우들의 명연기 특히 이병헌압권,kebi****,2020.01.23 00:43
9,영화가 짧다는 느낌의 아쉬움은 있으나 그 분위기만으로도 영화를 볼 가치가 충분히 있다,hsd6****,2020.01.22 22:54
1,ㅋㅋ 찍어놓고 1년 기다리다 하필 왜 올해 초에 개봉했을까??,perry(neom****),2020.01.23 01:54
1,"선동질 좀 그만해라ㅋㅋ진짜 역겹고 징그럽다ㅋㅋ이러니 빨갱이짘ㅋ 총선 다가오니 아주 좋은 시기에 이딴 영화나 개봉하곸ㅋㅋ 속이 훤하네 친일로 각인시키려고 갑분 일본어대사, 야당이랑 빨갱이 엮어서 밀어버리자는 대사ㅋㅋ ...",오3오(v199****),2020.01.23 01:49
10,"쫄깃쫄깃합니다. 내부자들보다 재밌습니다.이병헌, 이성민, 곽도원, 이희준.네 명의 연기가 목구멍 아래에 총을 겨눈 것처럼  아주 그냥 팽팽합니다.",photo(only****),2020.01.23 14:12
10,킹병헌 연기가 진짜 와....,삐코빠라삐뽀(qkrw****),2020.01.23 14:39
10,역시 이병현의 내면연기가 일품이네요 몰입감이 높아 시간가는줄 몰랐습니다 강추드려요~~,yjh8****,2020.01.23 11:13
10,진짜 마지막에 순간순간이 소름이였다.,asi1****,2020.01.22 23:03
9,볼만했음 특히연기는 매우 좋았음 근데 조금 스토리 구성 측면이나 영화의 줄거리는 조금 아쉬웠당,모든리치(mu86****),2020.01.22 18:56
2,팩트는좋은데 너무 정치색있는거아닌가 역시 좌파는선동에 달인이맞는가봄 연기는좋았는데 보는내내 불편함,sain****,2020.01.23 02:40
10,다 좋은데 마지막에 뭐냐; 전두환이 돈 챙겨가는거ㅋㅋㅋ개찐빠네 마지막이,ㅎㅎㅎ(eorm****),2020.01.22 11:19
1,또 이런식으로 선동하네 ㅋㅋㅋㅋ 2018에 다찍은 영화를 왜 굳이 총선이 코앞인 2020년 1월 말에 개봉할까??? 진짜 좌파들 선동질 하나는 기가맥힌다,헤드브레이커(yytt****),2020.01.23 01:06
1,김재규는 결코 열사가 아니다. 대통령 시해하고 이룬게 무엇인가? 독재자 박정희가 죽은 것에 대한 카타르시스? 대책도 없이 저질러 놓으니 뒤에 전두환 정권이 등장한것이 역사의 사실.,Kanun(rakw****),2020.01.23 00:29
1,정치적 색깔 들어간 영화 이젠 지겹다,광명시소하리질럿(rlax****),2020.01.23 14:32
7,"전체적으로 조금 지루한 느낌도 있었지만 이병헌,이성민 배우들의 연기는 일품.",위인일세(forz****),2020.01.22 22:57
2,색다를 것도 없고 솔직히 엄청 지루하다.... 평점 왜 이렇게 높지 희한하네 알바라도 풀었나...,lss3****,2020.01.23 12:27
10,역사적 사건들을 잘 엮었으나어설픈 작중 이름들이 몰입을 방해한 점이 아쉬움,까르르(jaeo****),2020.01.23 00:10
1,역사나 제대로 알고 영화만듭시다..이건 뭐 그냥 재앙이한테 자기좀 봐달라고 만든 영화 ㅋㅋ,casa****,2020.01.23 12:52
1,노오답,woosuk(woos****),2020.01.23 02:39
1,과연 이게 팩트일까? 역사를 왜곡하고 빨갱이를 민주투사로 둔갑시키는 역사왜곡영화. 순수한 민주투사도 섞여 있었지만 실제로 빨갱이 사상을 가진 놈들이 드드드했단다. 병헌아 이런 영화 찍지마라. 니 영혼을 파는거다,harmony(king****),2020.01.23 12:15
1,독재자 문죄인도 이 영화 스토리처럼 될듯,fbcv****,2020.01.23 11:15
10,디지게 재밌는데 박정희빠들 평점 못 깍아서 안달이네 ㅋㅋ,김한성(hsns****),2020.01.23 15:54
6,이병헌과 다른 주연배우들의 연기는 훌륭했으나 남산의 부장들에서의 김재규를 미화하는 내용이 많이 들어가 있음. 김재규 또한 10?26사태 전 더러운 돈과 권력욕에 빠져 유신정권의 앞잡이였으나 이 영화에선 그런 부분을 ...,김경하(kyou****),2020.01.23 14:41
4,진짜 노잼 연기 대단한건 알겠는데 내용이 노잼3번잣음,까듕(b22r****),2020.01.23 13:00
6,졸려워 죽는줄 ㅠㅠ 천문 보는줄... 연기는 너무 좋은데.. 기승전결이 없고 기만 1시간 50분하다가 마지막 10분동안 결말내고 끝내버림... 축구도 안보고 보러간건데.. ㅜㅜ이 어마어마한 배우들을 데리고... 이럴...,피자맛바게뜨(bbal****),2020.01.23 11:55
6,연기는 훌륭하나 스토리는 지루한데?,newn****,2020.01.23 08:27
5,정치색이 짙어서 거북함,한국인의힘(jlob****),2020.01.23 14:32
1,별루 내마음의별로ㅋㅋ벌벼넞,하트비트(bucd****),2020.01.23 14:16
4,음... 저는 일명 좌빨중에 좌빨인데 (애초에 성소수자라 보수 쪽에 표를 줄래야 줄수가 없ㅋ음ㅋ) 이 영화 그냥... 상업영화적으로 보기엔 별로였어요.. 그냥 박정희 김재규 관련 다큐를 한번 더 보시는 게 좋을 거 ...,큐디(hot0****),2020.01.23 12:50
5,"마약왕의 허접한 연출로 의아한 생각을 가졌었고 남산의 부장들 로 인하여 우민호 감독의 연출이 많이 부족한것에 대한 확신을 가졌다. 역시 내부자들이 성공한것은 각본,배우들의 연기,캐릭터성이 뛰어났기에 성공했던것. 남산...",우뛰짱나(goni****),2020.01.23 13:04
10,곧 벌레들이 평점 테러하러 올겁니다. 오랜만에 시간가는 줄 모르고 봤습니다. 설 연휴에 꼭 보세요~,thdr****,2020.01.23 13:54
1,맨날 똑같은 한국영화!지겹다,안녕(dmsa****),2020.01.23 12:00
1,동화책의 마녀처럼 단순하고 한심한 선악구도. 당시 박정희 대통령 이발사 박수웅 씨나 피격 현장에 실제 있었던 심수봉 등의 실제 증언은 전혀 반영되어있지 않은 주관적 상상력과 허구로 가득찬 쓰레기 정치 선동 영화. 내...,김민정(smil****),2020.01.23 14:23
2,원작하고도 거리가 멀고팩트하고 전혀 다르고그냥 할리우드 배끼기 수준 영화,nwo(daeg****),2020.01.23 07:53
1,정한론 극구반대한 이토가 뭔 침략자임 차라리 사이고가 침략자겠지..,하느(domi****),2020.01.23 02:18
2,이번 정권들어서 이런 영화가 많이 나오네 ㅅㅂ,lyj0****,2020.01.23 14:22
10,인생영화로 남을것 같습니다 이병헌 연기에 진짜 감탄하면서 봤고 스토리도 진짜 완벽하고 몰입감이 엄청납니다  개인적으로 기생충보다 훨씬 재밌게 봤습니다 진짜로,naya****,2020.01.22 23:30
1,박정희를 무조건 나쁜 이미지로 만듬.. 그냥 편향된 영화,고레도미(rlaw****),2020.01.23 03:30
10,스포일러가 포함된 감상평입니다. 감상평 보기,오랜만에 영화를 봤는데 교훈을 준 것 같습니다.연기도 연출도 대작입니다!,2020.01.23 15:53
10,우선 이병헌의 최고반열의 경지에 오른 연기력 ㄷㄷㄷ  그거 하나만으로도 이영화의 가치는 족하다숨막히는 긴장감으로 감정의 골을 켜켜히 쌓아 가다가 마지막에 폭발할땐 정말 코구멍이 벌렁거리고 심장이 터지는줄 알았다..이...,빅토리(free****),2020.01.23 15:51
10,"네일베ㅅㅋ들의 부들부들 평점테러로는 막을 수 없는게, 현실이고 팩트고 민주주의다.",꼬마(with****),2020.01.23 15:56
10,"10 26 이라는 실제 있었던 사건을 어찌 풀어 갈까?전에 한번 흥행에 실패한 영화도 있었는데 라고 생각 했었는데..너무 재미있고, 연기를 너무 잘하는 배우들이 극 전체를 탄탄하게이끌어 간다.실제 사건과 인물들을 배...","10 26 이라는 실제 있었던 사건을 어찌 풀어 갈까?전에 한번 흥행에 실패한 영화도 있었는데 라고 생각 했었는데..너무 재미있고, 연기를 너무 잘하는 배우들이 극 전체를 탄탄하게이끌어 간다.실제 사건과 인물들을 배...",2020.01.23 15:56
10,진짜 다들 연기 너무 잘해서 시간가는줄 모르고 봤어요 ㅎ,대한민국(mygo****),2020.01.23 15:40
4,"보기 불편할 정도로 영화의 방향성이 한 쪽으로 치우쳐져 있다 . 그렇다고 재미나 감동을 주기에도 무언가 어설픔 , 이럴거면 김소진은 왜 등장시킴 ? 결국 남은건 배우들의 연기 뿐이다",운똥(dnst****),2020.01.23 12:59
1,,레몬맛캔디(meey****),2020.01.23 13:05
10,마약왕때문에 걱정했는데 기우였다. 대체 이게 재미없으면 뭐가 재미있을까 최고다,금댕(mish****),2020.01.23 14:10
10,이병헌 연기가 엄청 남..,망고스틴낭낭(reve****),2020.01.23 13:59
1,,김성현(pete****),2020.01.22 22:49
1,"나는 박정희 때 어땠는지보다, 왜 요즘엔 이렇게 정치색만 가득한 영화 일색인지가 더 궁금하다. 대체 충무로 뒷편에서는 어떤 일이 벌어지고 있는 것인가?!",라크디안(trah****),2020.01.23 15:42
10,"인생 연기와 궁극의 몰입도,,ㄷㄷㄷ",Bourne(bour****),2020.01.23 10:15
10,"일부 사람들이 싫어할정도로 잘만든 영화. 강추!!이 역사적 사건 후에도 민주주의는 오지 않았지만, 분명히 우리나라를 민주주의에 한걸음 가까이 보냈던 사건이다. 2점 별점은 독재주의를 찬양하는 분들인가?",짐이(intw****),2020.01.23 07:03
10,배우들의 연기 몰입도가 높아서 보는 내내 재밌었습니다^^,무사이(yoep****),2020.01.23 14:22
10,정말 좋은영화 잘 봤습니다.,신지윤(priv****),2020.01.23 10:47
10,"긴장감이 어느 한 순간도 흐트러짐 없네요. 연기, 연출, 모두 완벽하다 싶으니 감상하는 처지에서도 다들 숨소리조차 죽이게 되는 듯요. 잘 봤습니다. 공들인 노고에 이렇게나마 보답하고자 평점 보탭니다. '내부자...",역정(ilgo****),2020.01.23 01:11
1,99% 판타지 소설. 코메디도 이런 코메디가 없다.,양군(trra****),2020.01.23 01:08
10,김재규를 미화하지않고객관적이며 인간적으로 묘사했던게 좋았고무엇보다 머머리를 좀도둑놈 시키로 그려줬던게 최고의 연출이었다.,erlo****,2020.01.23 14:55
8,이병헌 연기는 신들린듯한 연기였다!  몰입도가 높은영화이다.,vegg****,2020.01.23 00:45
1,역사적 사실을 영화로 미화하고 왜곡했다. 개봉일까지 조정하는 이유는 무엇이지?   총선 개입용 쓰레기 영화,필요없다(real****),2020.01.23 14:28
1,역사적 사실과 전혀 관계없는 선동좌파영화재미도없고 허구가90프로인 쓰레기 영화,조민규(8402****),2020.01.23 14:23
1,광고질 그렇게 하고 평점조작 그렇게 해도 이징도면 보지 말라는 얘기,중요한건(ljmn****),2020.01.23 12:40
1,우덜 입맛에 맞춘 싸구려 정치선동영화^^,핫팬(aeta****),2020.01.23 13:48
10,이병헌배우님  연기가  최고였어요!  관객들 모두 소리하나 내지않고 몰입해서 봤네요~,gote****,2020.01.23 08:57
1,이영화를 김정은이 좋아합니다,제페리(jbb9****),2020.01.23 02:24
1,너무 좌편향적 시각에서 만든 영화,진날두(ardo****),2020.01.23 01:17
2,믿을껀 연기뿐이란 영화는 개차반 아닐끼?,oculus(omeg****),2020.01.23 02:19
10,대배우 이성민 이병헌내용이 뭐가 중요한가요?연기가 엄청나요,2종소형운전자 윤보영(ydnj****),2020.01.23 02:05
10,이병헌님... 그냥 ..최고예요....,이채영(abc2****),2020.01.23 01:22
1,좌익들 평점 주작 보소ㅋㅋ 이병현 연기말곤 볼거없다,mypq****,2020.01.23 12:17
10,"아주 잘 봤습니다, 감동적인 스토리!",HyeSeong Kim(khye****),2020.01.23 03:35
10,무조건 믿고 보는 이병헌님~<남산의부장들>을 읽으누사람들은 훨씬 더 공감할 수 있겠습니다.같은 내용의 예전 영화와 비교가 되네요,네모(yesu****),2020.01.23 01:32
10,다들 연기 잘해서 속이 시원하다. 역시 내면 연기는 이병헌,피카소(pica****),2020.01.23 00:02
10,이병헌의 연기는 대한민국 최고라 할 수 밖에 없습니다. 언제나 믿고 보는 연기에 감사합니다,강감찬(kimc****),2020.01.22 11:40
1,박정희 좋아요 공감 vs 노무현 좋아요 비공감,내리막길(dncj****),2020.01.22 20:35
10,장르가 이병헌! 연기가 너무 좋았다,아쿠(love****),2020.01.23 16:04
10,최고의 배우들이보여주는 최고의 영화,시우랑(th10****),2020.01.23 15:57
10,이병헌...분위기미쳤다,theka5555533(chlr****),2020.01.23 16:04
10,장난아님   이런  느와르물  보고싶었어요,스노우펠블라썸(drom****),2020.01.23 16:01
10,다들 연기 개 잘함. 각자 맡은 바 배역 100퍼 몰입해서 함.  김재규가 왜 차지철에게 개빡찼는지도 상영시간 동안 다 보여준게 ㄹㅇ 키킼ㅋㅋ,리니린(park****),2020.01.23 15:33
10,신의영역에 들어선 이병헌.,tpgn****,2020.01.23 14:08
6,22일 아침부터 보러갔는데 재미없네요 감동도 없고 그냥 이런일이 있었다 애기해주는듯,제이앤케이(jnk8****),2020.01.23 13:27
10,,윤충한(xkor****),2020.01.23 14:19
5,재미도 없고 반전도 없고 특색도 없고..코고는분도 계시던데..픽션이 가미되었지만 이런 역사도 있었구나 하는 정도,루시드레인(piro****),2020.01.23 12:45
2,,아스팔트(kmh2****),2020.01.23 12:01
1,,아르테일(plan****),2020.01.23 11:53
2,배우들의 멋진 연기에도 불구힌고 저는 어쩐지 재미가 없었습니다.,나우나우(foxy****),2020.01.23 11:49
1,돈 주고 보기 아까운 영화,화상꽃(wjdw****),2020.01.23 14:37
8,뭔가 아는일화가 끝인듯?,Sartoria Mastio(0mu1****),2020.01.23 01:31
1,충분히 그럴 수 있다고 공감은 가지만 정치색이 너무 비춰지네요,Adamas(ljm7****),2020.01.23 15:27
10,"연기, 연출은 나무랄데 없습니다 특히 마지막 하이라이트를 위한 감정 빌드업 연출은 정말 좋네요 내부자들때보다 한단계 더 발전한듯 합니다",ktl7****,2020.01.23 14:50
10,아직 보진 않았지만 별점테러하는 놈들 보니 명작일 것 같네!! 꼭 봐야지!!!,잠자리(jamj****),2020.01.23 05:19
10,진짜 영화 시작되고 나서 숨쉬는것을 잊어 버리게 만들었던 영화네요,손민수(mins****),2020.01.23 05:15
10,이병헌 그는 갓병헌이었다.  시간순삭영화였다.,연블리(hina****),2020.01.23 04:30
4,김재규 중심영화긴 하지만 박정희가 왜 내려와야 하는지 영화에서 그렇게 잘 묘사해주진 않았음. 5.16 정변과  유신헌법 부마항쟁의 잔인성을 표현 해줬으면 김재규의 마음에 더 공감이 됐을듯,메렁(ccw4****),2020.01.23 00:36
1,넘나 지루해요... 돈아까워비,cine****,2020.01.23 02:12
1,좌파들 선동 영화 또 나왔네.. 광우병 선동 같은거 이제 안먹히니까 영화로 선동하려고하네 ㅉㅉ,김모씨(gudw****),2020.01.23 14:35
1,영화 내부자들을 상상했다면 이 영화를 보지마라.,shuf****,2020.01.23 13:47
1,재미 ㅈㄴ 없음 디테일한 내용도 업고 이병헌 작품 잘못잡은듯,JH(chei****),2020.01.23 12:02
10,통베충새끼들 벌레벌떡하고 앉아있네ㅋㅋㅋㅋ 가서 자살좀 ㄱㄱ,제이미(wjdw****),2020.01.23 06:50
1,2탄은 부엉이 바위의 두부들로 해주세요~,Eminem(cono****),2020.01.23 14:13
10,배 아파도 끝날때까지 참을 수 있는 영화,evernon(rlac****),2020.01.22 22:39
10,이병헌은 천재다. 이병헌을 좋아하지 않을 수 없다,윤우함(pine****),2020.01.23 10:37
10,다들 연기 잘하시는 배우들만 나와서  연기가 아주 미쳤습니다!!!! 이병헌은 정말 연기천재인듯..,안효정(dksg****),2020.01.23 01:33
10,평점은 임자 맘대로 혀~ 아는 결말이어도 숨죽이고 봤어요~,상큼한레몬(sulk****),2020.01.22 22:14
1,이병헌 연기는 정말 흠잡을 때 없지만 한쪽으로 치우친 문재인에 의한 문재인을 위한 문재인의 영화,두더지(hell****),2020.01.23 12:52
2,"이병헌 연기도 맨날 똑같은 .머가 연기를 잘한다는거임? 그저 다들 연기 잘한다,잘한다 하니까 개 ,돼지처럼 연기가 먼지도 모르는것들이 와 연기대박이다 이 ㅈㄹ ㅋㅋ",은똘이채널(cgys****),2020.01.23 12:06
1,남산의 졸음쉼터 자다가 깨어날까 두려웠다,뭉개는개(hoki****),2020.01.23 03:02
1,박정희를 절대악으로 만드니까 속이 시원하냐? 행동하는 양심 김대중 / 절대악 박정희정치편향영화 만들어놓고 정치로 보지말라? 뭔소리야한국인들은 그냥 밥굶고 사는게 어울리는 민족이야,하이(alta****),2020.01.23 12:07
8,별기대 안하고  갔는데 배우들 연기가 감명깊었다,우는 애기(drig****),2020.01.22 23:56
10,,tamn****,2020.01.23 16:06
5,드라마 제4공화국을 110분으로 만들었으면 스피디해야 할 거 아냐? 근데 이리 루즈하다니.. 마약왕보단 낫다.,pont****,2020.01.23 10:30
9,연기력이 대박이었다.,짱우(addi****),2020.01.23 16:14
9,팩트와 픽션을 적절히 조합했다 영화 후반부 이병헌 감정의 소용돌이 연기 지렸고 각 캐릭터 연기들 너무 훌륭했음,noname(u2ki****),2020.01.23 15:42
7,"정치와 역사,픽션에 관심있는 사람들은 보셔도 됩니다. 영화에서 연출된 청와대공기가 한국기업문화랑 유사해서 놀랐습니다.",스포일러(2012****),2020.01.23 14:54
10,어우 아직까지 전두환이 살아돌아다닌다 골프치면서 스위스 에 돈가득가지고있지,굿잡굿잡(nanp****),2020.01.23 16:15
10,음 좌빨 영화는아니고 연기잘하고 아무래도재미를 주는포인트는 없었지만 재밌었다보러갈때 10.26사건 알고가면 더 재밌을것 같다,이찬호(snap****),2020.01.23 15:42
10,말이 필요없다. 그들의 연기는,quri****,2020.01.23 15:27
4,연기는 잘하는데 영화는 소소예요,hugb****,2020.01.23 08:02
10,진짜 이병헌은 연기를 위해 태어난듯.,떡스맨(dbwl****),2020.01.23 16:02
10,재밌습니다이병헌이 연기를 잘하네요,유지(dbwl****),2020.01.23 15:30
5,편협적인 시각으로 바라보는 일,없다(jaeh****),2020.01.23 13:02
10,이병헌 연기가 .. 이 영화에서 정점을 찍은 듯. 표정연기 압권...,얄리얄리얄라셩(est9****),2020.01.23 11:10
10,조금 더 적나라 해도 좋았을텐데 ㅋㅋㅋ,소크라테스(mr_c****),2020.01.23 05:53
10,,몽상가(leeg****),2020.01.23 04:59
10,,WGnir(gksw****),2020.01.23 04:09
10,마지막 10분은 주위 관객들의 숨소리를 들을수 없었다.,rnjs****,2020.01.23 15:44
6,"초중반 까지는 이병헌,곽도원 연기력에 빠져들었는데 계속보다보니 담배피는 장면 만 반이상이다..뭔가 영화가 2% 부족했다..기대안하고 보시면 될거 같아요  연기력때문에 별3개 올리고 가요",쉰갈이(king****),2020.01.23 12:41
7,또 만들 필요가 있었을까 조금은 의문이 듭니다,재미있는(poly****),2020.01.23 01:36
10,"실화를 바탕으로 절제된 대사와 눈빛, 표정만으로도 충분히 압도하는 영화였습니다",정소라(skys****),2020.01.23 15:46
10,이병헌 진짜 미친 거 같다 소름이 몇 번이 돋았는지 모르겠다,루이쓰(aust****),2020.01.23 03:55
10,임자 곁엔 내가있잖아 임자 마음대로해...,윈드밀(phaw****),2020.01.23 01:46
