star_score,score_reple,writer_id,write_date
9,ㅋㅋㅋ 약간 만화같은 내용이라 1점감점이지만그래도 킬링타임용 설영화 추천 웃기긴웃김,연떡(gmma****),2020.01.23 13:07
10,비도오고 울적했는데 히트맨보고 기분이 완젼 좋아졌어요 진심 2편나왔으면좋겠어요남친 미웠는데 좋아짐  ㅋ 말다했죠ㅋㅈㅋ진짜다들보세요,박혜진(ghdd****),2020.01.23 01:54
4,"솔직하게 영화를 보면서 왜? 라는 생각을 많이 하게 되는 영화 입니다. 어렸을때 봤다면 은근 재미 있다 생각할 수있지만 엉성한 스토리, 먼가 부족한 연기, 이상한 편집 이것들이 뭉쳐진 영화였습니다. 중간에 나오던 애...",동재(kdon****),2020.01.22 19:50
1,일베 박사모 애들 쓴다~ ㅋㅋㅋ,rlaalaswo(haer****),2020.01.23 10:10
4,방금 영화보고 나왔음 초반엔 좋은소재 잘 풀어가다가뒤로 갈수록 억지 웃음 감동 오글거림이 절정을 찍었음예고편보고 낚였음.,tjwj****,2020.01.22 20:13
3,코미디라서 엄청 기대했어요 그런데 코미디치곤 좀...,3W인생공감연구소장(jing****),2020.01.22 17:09
4,시작은 좋았지만 너무 욕심을 많이 냈는지 이도저도 아닌영화가 되었다.액션은 코메디같고 코메디는 허무하고 신파는 오글거린다. 제발 한국영화에 영화스토리에 전혀 도움 안되는 신파 좀 빼면안되는지요? 보는내내 짜증이나서 ...,abur****,2020.01.22 20:24
1,너무 오글거려요...보는데 항마력이....,이재연(jame****),2020.01.22 17:23
2,고문 ..아피곤해..,giun****,2020.01.22 16:52
2,믿고 거르는 권준호,박영재(sung****),2020.01.22 11:47
3,다 그려주겠어? 개그를 위해서 다 버려버렸다. 개연성도 서사도 스토리도 현실감도 국정원도. 모든것을 버렸네. 그리고 쌍욕 안하면 개그가 안되나? 멀쩡한 요원들도 한순간에 바보로 만드는것이 과연 이해가능한 수준인가? ...,꿈꾸는하늘(suni****),2020.01.22 11:05
4,충격적..이였어요친구랑 셋이서 보러갔다왔는데 패션왕급으로 돈아까웠어요권상우라서 기대했더니 아니 어떻게 이런영화를..오글거리고 재미없었어요 코미디영환데 딱 한번 웃었어요 실망쓰..,이가연(gy02****),2020.01.22 22:13
2,안봐도 재미없단걸 알것같다 .1~2개월안에 대충찍어대는 공장식국산영화수준,깡깡이(zkvp****),2020.01.22 21:42
1,진짜 각본 누구니?...0,루시(ekfo****),2020.01.22 17:03
1,-10점주고 싶다연기 스토리 연출 다 망작이다 2시간짜리 고문,그런걸까(djgj****),2020.01.22 13:10
2,너무 노잼에 오글거리길래 중반은 괜찮겠지? 했는데 끝까지 노잼 오글 그냥 욕박고 호통치면 웃기는거임... 코미디의 특성이지만 스토리 정신없고 오글거림 별로였음 나중엔 어이가 없어서 웃었음,잉뿌(cir1****),2020.01.22 13:00
1,이딴게 영화냐 진짜 관객들 수준을 얼마나 개알로보면 이따구로 만드냐 조조로 봤는데도 돈아까워 미치겠다 개연성이 어떻게 하나도 없냐 에휴 ㅉㅉ,주누(pjw3****),2020.01.22 13:44
1,진짜 제발 보지마 제발 진짜 한번만 내 얘기 한번만 들어줘 진짜 제발 보지마라 진짜 ㄹㅇ이다,예수(tkdw****),2020.01.22 22:02
1,하....  내가 이걸  왜 봤지... 진심 이 영화보다  사람들이 리뷰창에 영화 욕 써놓은거 보는게 더 재밌음,donniedonnie1504(ndh1****),2020.01.22 20:43
1,하ㅏOO 환불좀 해주세요 그리고 이 영화 보지마세요. 진짜 씹노잼에다가 웃길려고 무리 존나하네요;;;하 내 7000원 내놔 이OO 감독색갸,이연재(wasd****),2020.01.22 13:43
1,역대 최악의 영화댓글 알바 존재 여부 확인 가능한 영화,나가라334(dnjs****),2020.01.22 21:17
4,웃음이 실종되는 코미디 영화. 마른수건에서 물한방울 짜내듯 웃음을 짜내는게 뭔가 돈벌기 힘든 사회의 비정함을 느끼게 합니다,토레방(hida****),2020.01.22 09:07
8,잼있어요! 권상우 코믹액션 쪽으로 넘 잘어울리는듯 ㅎ  시리즈로 가도 좋을것 같아요,새미씨(hoya****),2020.01.23 12:38
10,,fkfk123(wkdw****),2020.01.23 12:34
10,침 튀기고 소리지르고ㅋㅋ 차에서 폰 꺼낼때가 웃겼다ㅋㅋ,FatalㅡSS(dbtk****),2020.01.23 12:14
10,걍 병맛 웃기네요 진지하게 보지말고 실컷웃고나오세요,박제은(mark****),2020.01.23 12:11
10,포스터보도 기대 0.  막상 보니 정말 웃기고. 중간에 나오는 만화 정말 멋지다. 지아이조나 마블 코믹스 보다 좋음. 아무것도 아닌데 괜히 눈물도 좀 났네..,아이온리(sexy****),2020.01.23 11:57
10,,키트폴로(kitt****),2020.01.23 11:45
10,굳입니다 하품을안하고본영화,ParkChanyong(knm2****),2020.01.23 11:45
10,메인영화포스터 사진엔 권xx 세게 나온데 반해 스토리 내용 그럭 저런한 일상적 드라마,Adolf Gomez energy(zaos****),2020.01.23 10:15
6,"우선 이 영화 주인공은 권상우에게 찰떡이다. 코믹연기되고, 액션되고, 미술실력까지 좋으니...연출은 별 세개. 시나리오는 별 두개반. 전체적인 연기는 그럭저럭 이나 만약 2편을 찍는다면 조연들은 다 물갈이 해야함. ...",leok****,2020.01.22 13:50
10,아 이거꼭봐야함 아예 시즌2 3 생각히고만들어서그런지 스토리괜찮고 웃기고 재밌음 강추강추솔로는 남산 커플은 히트맨,정우진(love****),2020.01.23 12:38
9,극한직업 다음으로 재밌음,대명이(pjh1****),2020.01.23 12:33
10,감독님 사진보고 신뢰가 안갔지만 꽤 재미있네요 ㅋㅋㅋㅋ,nice****,2020.01.23 12:04
7,설날에 가족들과 같이 웃기좋은 영화입니다.다소 유치하고 뻔한 내용과 전개이지만 코믹영화로써의 역할은 충분히 하였다고 봅니다. 재밌었어요,원미닛(sis3****),2020.01.23 11:45
10,진짜웃김ㅋㅋ웃다가얼굴벌개져서나왔어요... 유치하게 웃긴영화가 아닌 유치한게웃긴영홬ㅋㅋ,Qqhdkrn(dkfl****),2020.01.23 10:58
10,히트다 히트~!!!!,조영재(gwg2****),2020.01.23 14:47
10,이 정도 웃었으면 100점,b c d(namo****),2020.01.23 12:52
10,이거머야 왜케재밋지이이,아잉잉잉잉(hyuc****),2020.01.23 14:23
10,즐거운 줄타기,피요(gmlt****),2020.01.23 14:10
10,,나원주(wonj****),2020.01.23 13:06
10,,김찬(rlac****),2020.01.23 13:05
10,진짜 우울했던 기분 다 날려버렸어요실컷 웃다갑니다설날에 가족들이랑 보기좋은 영화!,우람이(rhdn****),2020.01.23 14:38
8,진짜 생각없이 봤는데 빵빵터짐 ㅋㅋ솔직히 영화는 B급인데 ㅋㅋ 웃김 ㅋㅋㅋ,연예인폐인(kill****),2020.01.23 14:33
10,너무 유쾌하고 웃기는 영화,쁘니쁘니(sisu****),2020.01.23 14:21
10,뻔한 스토리지만 그냥 한국영화같은 코미디입니다. 오랫만에 그냥 아무생각없이 웃는 영화네요,럭셔리김(redj****),2020.01.23 13:10
10,이거 왜안봐!!!!솔직히 처음에 명절때나오는 영화로 생각하고코믹영화 중에 진짜 웃긴 거 별로없어서 시간떼우러 가려고 했는데 보고나오니까 완전 반대에요ㅋㅋㅋ 진짜 잘만들었어요 꼭 보세요 예고편보다 본편이 훨씬 나아요ㅋ...,나푸밀(rlax****),2020.01.23 13:20
1,1시간 자다가 나왔습니다. ㅎㅎ 보실려면보세요,천우상(dhwh****),2020.01.23 09:35
1,시간 아까운 영화어린 아이들이랑 가면 좋아하겠네요,daum(lucy****),2020.01.22 20:18
1,제목이 히트맨인이유를알겠다  관객의뭇음을죽였네,원상이(dnjs****),2020.01.22 11:40
2,예고편. 만든 사람한테. 지분 50프로. 줘야할 영화 뒤로. 갈수록. 무너지는영화 감독이름. 기억하고 있다가 믿고 걸러야겠다는. 생각이 드는 영화,쉬운건없다(sokj****),2020.01.22 16:29
2,댓글알바 개심각한거아니냐ㅡㅡ,김해1등부동산(dong****),2020.01.22 22:11
1,"음... 제가 올해 고 2인데요... 살다살다 처음 영화보다가 나와봤습니다... 연출이 매우 아쉬웠고요, 거기다가 연기력 논란은 덤임니다. B급 정서 영화를 노린 것 같은데, 너무 애매한 영화가 나와 버렸습니다. 이...",이정재(nasu****),2020.01.22 13:44
1,"현재시각, 관람객 평점이 올 10점ㅋㅋㅋㅋ 알바 너무 티나서 안볼꺼임",UJ(ujte****),2020.01.22 10:34
1,"이제 이런 억지 코미디좀 제발 그만 OO전에 나온 코드를,",장동민(dong****),2020.01.22 09:57
6,정준호는 연기하는 영화나 드라마만 보면 참 신사답고 괜찮아보이는데 예능이나 진행자맡아 말하는것 보면 백치미마냥 일부러 저런 들떨어지킨 언행을 하나싶은...어떨땐 대답하는것 보면 동문서답도 아니고 실수할까바 보는 이들...,블루밍17(skyl****),2020.01.22 19:39
10,넘재밌어요 웃다가 배꼽빠지는줄 요즘웃을일이1도없는데 간만에 웃었습니다,환자(hk63****),2020.01.23 12:58
10,개웃기네ㅋㅋ 옛날 개그가 재미남 ㅋㅋ,달빛(dkeh****),2020.01.23 11:01
7,중반까진 웃기고 재밌는데 뒤에는 웃기지도 않는데 왜케 소리만 지르고있는지...,싸권(fint****),2020.01.22 16:05
10,상우오빠 연기가ㄷㄷ귀요미,jjin****,2020.01.23 14:47
10,권상우 죽지 않았다 ㅋㅋㅋㅋ병맛 ㅋ,마늘마늘(mumc****),2020.01.23 14:21
10,기대 안하고 봤는데 정말 재미있어요. ^^,oesu****,2020.01.23 13:44
4,"9.75는 너무 심해서 4점 준다,,,, 걍 어이없어서 계속 웃었넼ㅋㅋㅋ 아니 내용 진짜 이상한데 왜케 정성스러운데여.... 진짜 개유치하지만 조조로 보세여",Dmdejjjjd(dmst****),2020.01.22 17:11
9,제2의 극한직업같아용!,송다정(ekwj****),2020.01.23 01:28
2,별점도 아깝다진짜 리뷰 안달고 싶은데 연기력문제보다 연출이 어쩜 그모양인지.. 하 진심 재미없어요..,김승주(coco****),2020.01.22 20:58
1,지금 여자친구랑 보고옴 ^^리얼급 대실망 손발 오글오글,후꾸후꿋(ehdw****),2020.01.22 21:21
6,시간때우는 데 볼만한 영화인것같다.영화 중간중간 코믹부분은 있지만 구식인 면이 있고 마무리부분에서는 배우들끼리의 호흡이 잘맞아 재미있게 봤다.그냥 보통의 영화인듯 싶딘.,김지연(rlaw****),2020.01.23 13:03
6,볼만한 영화 입니다..,콩콩콩(wing****),2020.01.23 13:19
10,재밌어요. 간만에 웃었네요 ㅎㅎ,푸짐이(ksw8****),2020.01.23 13:48
9,"코믹한 재미와 액션, 감동 아주 잘 봤어요^^",해피리치(jysc****),2020.01.23 13:46
10,역시권상우는 코믹연기가 ..ㅋㅋ신의한수에 귀수역활 이질감들던데넘재밌게봤음,희야(cool****),2020.01.23 13:21
4,"코믹, 액션을 노리다가 둘 다 놓쳐버린...",mrme****,2020.01.22 09:21
10,권상우 초반에 카리스마있다가 갑자기 새인생 찾고 너무 처절해짐ㅠㅠㅋㅌ그래도 역시 권상우액션 믿고봄,LS(dlaw****),2020.01.23 13:36
10,코낙액션^^시원하게 스트레스 풀었네요,김병국(sloo****),2020.01.23 13:35
10,,최은영(eych****),2020.01.23 13:32
10,진~~~~짜 재밌어요.지루할틈없이 스토르가 짱짱하고 배우들 연기는 말할 필요도 없이 너무 잘하시고 영화보면서 저도 모르게 나오는 웃음에 괜히 다른 사람들을 불편하게 했을지도 모르겠지만 진짜 영화보다보면 계속웃음.계속...,김은정(2013****),2020.01.23 13:30
10,연휴에 가볍게 보기 딱! 좋은 코미디 영화에요. 생각보다 액션장면 퀄리티가 괜찮아요~!!,hyou****,2020.01.23 11:02
1,5점 짜리 영화인데 10점이 많아서 1점주고 갑니다...,응응(thef****),2020.01.22 13:41
1,이런영화는 이제 그만...,시티즌(sors****),2020.01.22 09:42
10,사람마다 다르긴 하지만. 그냥 피식피식 거린게 몇 번 있네요. 그래도 나쁘진 않습니다,ㅎㅎㅎ(eorm****),2020.01.23 11:54
1,미스터 주 가 훨웃겼네이건 웃긴다고 해 놓고 재미가 없어. 수준이 엄청 낮은 영화에요.,가족은 소중(bbbb****),2020.01.22 10:13
2,옥땅으로 따다와...,gra(gray****),2020.01.22 09:36
1,설연휴 히트맨본다면 공감에 ?남산의부장들본다면 비공감?선택하세용^^,litt****,2020.01.22 09:57
6,스토리 좋았는데 연출이 너무안습 명절이라 그런것도 있겠는데 너무 스토리가 아까웠음,양의노래(gvgv****),2020.01.23 01:11
