GEOMETRY
"POLYGON ((203517.4289147551 548480.9238001491, 203558.7724147551 548468.035000149, 203627.2882147551 548445.9922001491, 203704.3319147551 548421.2077001492, 203756.6868147551 548404.4057001491, 203871.5625147551 548367.7388001491, 203971.8776147551 548339.2166001491, 203981.4011147551 548336.0409001491, 204006.7410147551 548327.6644001491, 204036.5379147551 548317.0719001491, 204069.6329147551 548305.3015001491, 204075.9806147551 548300.5666001491, 204111.1651147551 548271.2925001491, 204183.9164147551 548219.911300149, 204323.8449147551 548114.5132001491, 204323.8239147551 548114.4432001491, 204331.9909147551 548108.314400149, 204343.3310147551 548099.8987001491, 204355.1260147551 548091.0989001491, 204367.2460147551 548082.0592001491, 204378.1671147551 548073.9254001491, 204389.3611147551 548065.5527001491, 204400.4882147551 548057.2819001491, 204411.9242147551 548048.7722001491, 204424.5093147551 548039.3885001491, 204437.1043147551 548030.0077001491, 204449.3084147551 548020.9220001491, 204463.1134147551 548010.6873001491, 204479.5195147551 547998.4457001491, 204489.7305147551 547990.8339001491, 204500.7056147551 547982.6822001491, 204510.0666147551 547975.7094001491, 204521.2787147551 547967.3036001491, 204533.8217147551 547957.8399001491, 204543.3601147551 547950.7536001491, 204695.4813147551 547829.7132001491, 204695.8125147551 547829.4436001491, 204700.7015147551 547825.484700149, 204707.2735147551 547820.1468001491, 204712.8716147551 547815.6080001491, 204718.9386147551 547810.7231001491, 204724.6996147551 547806.0202001492, 204734.5747147551 547798.0724001491, 204745.2357147551 547789.4127001491, 204751.7697147551 547784.0788001491, 204756.7308147551 547780.1210001491, 204766.8108147551 547772.0432001491, 204777.0129147551 547763.8064001491, 204789.4369147551 547753.6567001491, 204793.6670147551 547750.2598001491, 204803.5330147551 547742.1990001492, 204814.4851147551 547733.2463001491, 204827.1761147551 547722.9226001491, 204840.9632147551 547711.6289001491, 204852.6663147551 547702.0741001491, 204863.9423147551 547692.8734001491, 204871.7644147551 547686.5446001492, 204888.0353147551 547680.1779001491, 204904.3453147551 547673.7952001491, 204917.4913147551 547668.6555001491, 204930.8452147551 547663.4327001491, 204956.2332147551 547653.5242001491, 204968.9192147551 547648.5885001491, 204969.5366147551 547649.9864001491, 204969.8297147551 547649.8700001491, 204969.2212147551 547648.4785001491, 205069.6360147551 547609.2604001492, 205332.2626147551 547505.3285001491, 205569.6355147551 547389.205300149, 205783.9324147551 547287.0856001491, 205962.8698147551 547236.1129001491, 205964.9144147551 547234.5726001491, 205967.8659147551 547105.3420001491, 205974.9144147551 546823.2935001492, 205981.9090147551 546722.3124001491, 205981.9851147551 546711.4645001491, 205984.7283147551 546681.7223001492, 205986.9471147551 546651.0761001491, 205993.9902147551 546637.063300149, 206002.6243147551 546568.8190001491, 206002.4565147551 546550.8211001491, 206002.4564147551 546550.814400149, 206002.4057147551 546547.2720001491, 206002.2468147551 546538.3802001491, 206006.3435147551 546491.1577001491, 206019.9266147551 546355.7190001491, 206035.5928147551 546212.6734001491, 206047.2006147551 546091.2656001491, 206058.2174147551 545977.4867001491, 206067.2538147551 545883.4486001491, 206071.1816147551 545842.1406001491, 206071.1821147551 545842.1351001491, 206078.0142147551 545765.8173001491, 206083.5488147551 545691.3624001491, 206088.7847147551 545650.193100149, 206116.5228147551 545372.032600149, 206124.3239147551 545291.4864001491, 206133.9105147551 545189.6713001491, 206153.1217147551 544984.3013001491, 206161.5331147551 544891.5832001491, 206171.8818147551 544819.4609001491, 202235.1840147551 544816.903900149, 202164.9317147551 545001.3678001491, 201885.5121147551 545736.4673001491, 201813.7496147551 545924.8546001491, 201726.1644147551 546292.5702001491, 201936.7209147551 546403.402600149, 201726.1588147551 546292.5936001492, 201647.9397147551 546620.9462001491, 201575.4754147551 546925.1226001491, 201497.4339147551 547059.6902001491, 201428.9829147551 547151.1583001491, 201379.0823147551 547217.937000149, 201346.3408147551 547261.7561001491, 201346.2747147551 547261.6733001492, 201345.5018147551 547262.7061001491, 201337.1321147551 547252.2660001491, 201283.4337147551 547178.3258001491, 201273.2754147551 547162.6824001491, 201269.8331147551 547157.6017001491, 201267.4367147551 547153.6911001491, 201254.7446147551 547134.1457001491, 201247.0648147551 547126.0156001491, 201219.0757147551 547087.6455001491, 201199.0462147551 547062.9853001491, 201190.0664147551 547054.1653001491, 201185.7765147551 547052.2552001491, 201181.3866147551 547046.9452001491, 201173.9169147551 547035.1252001491, 201169.1371147551 547026.0152001492, 201164.4706147551 547011.6817001491, 201155.2812147551 547019.1548001491, 201124.8831147551 547045.0863001491, 201110.5331147551 547056.6790001491, 201066.6808147551 547091.8910001491, 201050.8238147551 547104.6766001491, 201028.0796147551 547122.964000149, 200974.6344147551 547167.3749001491, 200874.4999147551 547249.3896001491, 200808.1795147551 547303.6571001491, 200785.7144147551 547322.8815001491, 200761.2433147551 547342.8780001492, 200759.7213147551 547344.2730001491, 200793.6703147551 547387.9011001491, 200826.6713147551 547432.0653001491, 200852.1916147551 547463.6945001491, 200873.8640147551 547491.3176001491, 200881.3202147551 547502.0863001491, 200884.1897147551 547505.2566001491, 200896.3853147551 547521.7087001491, 200904.8450147551 547533.0947001491, 200919.8006147551 547553.3958001491, 200930.8743147551 547568.403900149, 200941.8569147551 547583.3299001491, 200952.5096147551 547597.7010001491, 200970.9831147551 547622.6811001491, 200987.3016147551 547644.8922001491, 200998.7452147551 547660.4652001491, 201010.8449147551 547676.8643001491, 201021.5045147551 547691.4983001491, 201031.9192147551 547705.6464001491, 201045.0828147551 547723.4395001491, 201056.0435147551 547738.1995001491, 201069.6661147551 547755.6516001491, 201074.7890147551 547762.1506001491, 201079.9718147551 547768.9596001491, 201085.4966147551 547776.0357001491, 201095.4434147551 547789.0597001491, 201101.7155147551 547797.204200149, 201206.6362147551 547678.5974001491, 201168.0956147551 547734.6653001491, 201118.6969147551 547804.959000149, 201143.9441147551 547840.2271001491, 201159.3447147551 547861.2492001491, 201182.2100147551 547892.7853001491, 201196.7125147551 547913.0213001492, 201209.8921147551 547931.3134001491, 201211.5746147551 547933.6424001491, 201216.9339147551 547939.1385001491, 201238.3404147551 547961.0156001491, 201260.0609147551 547983.250800149, 201273.9005147551 547997.4199001491, 201291.6181147551 548015.8490001491, 201314.3245147551 548039.5162001491, 201335.6850147551 548061.8514001491, 201355.5455147551 548082.6795001491, 201377.2330147551 548105.3757001491, 201399.9004147551 548128.9559001491, 201424.0378147551 548154.0520001492, 201447.3392147551 548178.2142001491, 201471.4296147551 548203.2844001491, 201498.9969147551 548231.8066001491, 201519.5524147551 548253.1138001491, 201519.4891147551 548255.5719001491, 201568.0852147551 548305.7351001491, 201569.6532147551 548306.6429001491, 201569.6532147551 548305.2612001491, 201577.9210147551 548309.9932001492, 201590.0018147551 548316.9744001491, 201607.7935147551 548327.2086001491, 201615.5204147551 548331.6737001491, 201638.9140147551 548345.1519001491, 201662.1736147551 548358.5062001491, 201679.0683147551 548368.2664001491, 201696.1980147551 548378.1166001491, 201714.6846147551 548388.7228001491, 201735.9563147551 548401.0511001491, 201751.6310147551 548410.1042001491, 201765.1968147551 548417.9944001491, 201786.1694147551 548430.0876001491, 201807.9350147551 548442.7109001491, 201820.0548147551 548449.7520001491, 201838.1575147551 548460.2472001491, 201856.3412147551 548470.7304001491, 201870.6439147551 548479.0366001491, 201871.8409147551 548479.728600149, 201893.4407147551 548479.5070001491, 201907.1196147551 548479.3252001491, 201921.4455147551 548479.1474001491, 201937.9804147551 548478.9297001491, 201954.4022147551 548478.7279001491, 201969.5991147551 548478.5612001491, 201989.1810147551 548478.3145001491, 202003.1668147551 548478.1287001491, 202016.8227147551 548477.9740001491, 202028.8246147551 548477.8262001491, 202046.2195147551 548477.6244001491, 202059.6344147551 548477.4647001491, 202069.6463147551 548477.3468001491, 202569.6422147551 548481.5669001491, 202681.3643147551 548481.6207001491, 202902.7045147551 548481.6862001491, 203069.6381147551 548481.5539001491, 203164.7074147551 548481.3555001491, 203240.0047147551 548481.2257001491, 203331.5380147551 548481.1942001492, 203461.0550147551 548481.0423001491, 203501.2916147551 548480.9629001491, 203517.4289147551 548480.9238001491), (204706.5338147551 546955.4702001491, 204703.9804147551 546961.171100149, 204699.3056147551 546967.9273001491, 204696.7573147551 546970.6716001491, 204694.8466147551 546972.5712001491, 204689.9663147551 546975.7364001491, 204687.4213147551 546976.7907001491, 204684.4533147551 546977.2113001491, 204680.6390147551 546976.9980001491, 204676.4031147551 546975.5165001492, 204672.8038147551 546973.6135001491, 204661.7949147551 546967.0590001491, 204644.6483147551 546956.2766001491, 204642.1077147551 546955.0075001491, 204638.5067147551 546953.9491001491, 204633.6344147551 546952.6790001491, 204630.2441147551 546952.4657001491, 204626.6409147551 546952.6746001492, 204622.1889147551 546953.5168001491, 204617.0999147551 546954.992100149, 204609.4649147551 546958.1556001491, 204605.0119147551 546959.6312001491, 204601.6192147551 546960.473800149, 204597.8036147551 546961.1051001491, 204589.7496147551 546961.5226001492, 204581.4844147551 546961.5175001491, 204577.4587147551 546961.0924001491, 204573.6452147551 546960.4564001492, 204570.6802147551 546959.3986001491, 204568.3519147551 546957.9186001491, 204564.9659147551 546955.1709001492, 204561.3714147551 546950.7333001491, 204547.2119147551 546929.1815001491, 204538.1225147551 546916.5028001491, 204533.0486147551 546909.5297001491, 204529.4581147551 546902.9801001491, 204526.7142147551 546896.8534001491, 204525.4513147551 546892.2062001491, 204524.8227147551 546888.1928001491, 204524.6181147551 546884.1798001491, 204524.8449147551 546875.9426001491, 204525.4880147551 546871.9303001491, 204527.1934147551 546866.4397001491, 204531.6592147551 546857.9941001491, 204536.5479147551 546849.9713001491, 204540.1586147551 546845.5381001491, 204543.3429147551 546842.5831001491, 204546.1013147551 546840.6839001491, 204548.8603147551 546838.5733001491, 204553.3136147551 546836.8864001491, 204561.1599147551 546833.9342001491, 204575.5762147551 546830.9861001491, 204580.8772147551 546829.5109001491, 204590.6322147551 546825.9260001491, 204594.6625147551 546823.8164001491, 204597.2092147551 546821.9169001491, 204601.8795147551 546817.4843001491, 204606.5526147551 546811.5734001491, 204612.5057147551 546801.0163001491, 204617.1855147551 546791.5148001491, 204620.7982147551 546786.025200149, 204624.8319147551 546782.0147001491, 204628.2280147551 546779.2710001491, 204631.8343147551 546777.1611001492, 204635.4403147551 546775.4735001491, 204639.0446147551 546774.6309001491, 204642.6476147551 546774.4216001491, 204649.8529147551 546774.6371001491, 204655.1491147551 546775.9072001491, 204658.3257147551 546776.9652001491, 204663.8310147551 546779.7146001491, 204667.0059147551 546781.8286001491, 204670.3922147551 546784.3650001491, 204675.0441147551 546790.2817001491, 204677.7910147551 546794.7190001491, 204682.4331147551 546805.9160001491, 204685.8119147551 546812.6767001491, 204687.5019147551 546815.6347001491, 204689.8285147551 546818.1707001491, 204691.7321147551 546820.2844001491, 204696.6000147551 546823.8775001491, 204699.7756147551 546825.7801001491, 204702.9523147551 546827.0496001492, 204708.2485147551 546828.108600149, 204720.5384147551 546829.3834001491, 204729.6480147551 546831.5009001491, 204734.9425147551 546833.4050001492, 204737.4832147551 546834.8850001491, 204739.3881147551 546836.3651001491, 204742.5600147551 546840.168700149, 204744.6717147551 546844.394100149, 204746.1462147551 546849.4644001491, 204747.8280147551 546856.8576001491, 204748.4549147551 546861.9273001491, 204748.6603147551 546865.5183001491, 204748.4345147551 546873.1219001492, 204747.5777147551 546878.1905001492, 204746.2993147551 546881.7804001491, 204744.5986147551 546884.9474001491, 204742.6870147551 546887.058300149, 204738.8660147551 546890.4356001491, 204735.2593147551 546892.5455001491, 204733.3506147551 546893.1781001491, 204722.3256147551 546895.7059001491, 204719.5686147551 546896.7603001491, 204717.4466147551 546898.0262001491, 204714.8990147551 546900.5591001491, 204713.1986147551 546903.3041001491, 204711.9225147551 546905.6267001492, 204710.2185147551 546910.483600149, 204708.9384147551 546915.1295001491, 204708.2953147551 546919.1422001491, 204708.2802147551 546927.3794001491, 204708.6830147551 546938.9967001491, 204708.6693147551 546946.6003001491, 204708.2403147551 546949.5569001491, 204706.5338147551 546955.4702001491), (204872.2574147551 546026.2274001491, 204874.3764147551 546026.4395001491, 204883.2733147551 546028.9783001491, 204886.4497147551 546030.4583001491, 204889.6256147551 546032.3607001491, 204901.2670147551 546040.8145001491, 204909.5208147551 546047.3659001491, 204918.1960147551 546055.3959001491, 204921.5792147551 546059.6216001491, 204926.6523147551 546067.016700149, 204935.1014147551 546083.0727001491, 204948.1878147551 546112.8596001491, 204955.5690147551 546133.3509001491, 204957.4684147551 546137.7873001491, 204962.3285147551 546146.0269001491, 204975.0108147551 546165.0426001491, 204988.3334147551 546181.7350001491, 204993.8328147551 546187.8631001491, 205010.7578147551 546204.979900149, 205028.9557147551 546221.6751001491, 205036.1503147551 546228.2264001491, 205039.1125147551 546230.9734001491, 205045.8719147551 546243.650200149, 205049.8834147551 546252.1008001491, 205055.1568147551 546266.466400149, 205059.3779147551 546276.3958001491, 205066.7572147551 546298.1550001492, 205069.9233147551 546305.5493001491, 205072.4576147551 546310.4087001492, 205079.6444147551 546321.3958001491, 205081.5487147551 546323.2978001491, 205084.9329147551 546327.1014001491, 205092.1294147551 546332.8082001491, 205104.1959147551 546341.0520001492, 205108.6404147551 546344.6450001491, 205112.0263147551 546347.8151001491, 205116.6772147551 546354.5767001491, 205119.4227147551 546360.0701001491, 205121.7409147551 546367.4641001491, 205123.0005147551 546374.2236001492, 205123.4157147551 546379.0820001491, 205122.9796147551 546385.8409001491, 205122.1235147551 546390.2762001491, 205120.4195147551 546394.9221001491, 205116.8068147551 546400.2007001491, 205112.3448147551 546406.3239001491, 205108.9467147551 546409.9128001491, 205102.3677147551 546414.5560001491, 205098.7617147551 546416.0329001491, 205095.5800147551 546417.298500149, 205090.4917147551 546418.1405001491, 205087.1008147551 546417.9277001491, 205083.2868147551 546417.2920001491, 205076.9315147551 546415.3876001491, 205071.6366147551 546413.0615001491, 205066.7677147551 546409.6791001491, 205058.7273147551 546402.0711001491, 205055.5539147551 546398.6893001491, 205049.4225147551 546390.2377001491, 205041.1781147551 546378.1940001491, 205030.1837147551 546363.1916001491, 205026.3785147551 546357.6979001492, 205016.6508147551 546345.4422001491, 205006.4968147551 546334.6648001492, 204995.7121147551 546321.1414001491, 204991.9032147551 546317.5487001491, 204981.7454147551 546308.6723001491, 204973.7076147551 546299.797200149, 204971.5913147551 546297.8952001492, 204966.5111147551 546294.3018001491, 204953.8096147551 546285.8466001491, 204935.6026147551 546274.6431001491, 204922.4755147551 546267.2440001491, 204914.8547147551 546262.1712001491, 204908.9288147551 546257.3098001491, 204894.9624147551 546245.2637001491, 204885.6509147551 546237.6556001491, 204881.8420147551 546234.2743001491, 204873.8056147551 546224.7655001491, 204864.4979147551 546215.0452001491, 204860.0573147551 546209.3404001491, 204857.5214147551 546205.3261001491, 204855.8314147551 546202.1571001491, 204853.7198147551 546197.9317001491, 204849.7191147551 546183.5675001491, 204847.3972147551 546178.2862001491, 204844.4400147551 546172.7932001491, 204841.6928147551 546168.3565001491, 204839.3669147551 546165.3985001491, 204835.3480147551 546161.1721001491, 204829.8467147551 546156.1004001491, 204823.4998147551 546149.7613001491, 204813.7661147551 546141.3082001491, 204810.5941147551 546137.5049001491, 204808.9029147551 546135.1802001491, 204805.5233147551 546128.8429001491, 204804.0471147551 546124.829200149, 204802.5790147551 546116.3803001491, 204802.5836147551 546113.6346001491, 204803.2291147551 546108.3550001491, 204805.5742147551 546100.7521001491, 204808.5563147551 546092.5166001491, 204812.1747147551 546083.8587001491, 204820.2566147551 546068.2332001491, 204823.0196147551 546064.0103001491, 204825.9937147551 546060.2101001492, 204831.0903147551 546054.5099001491, 204835.5501147551 546049.4430001491, 204844.4674147551 546040.576600149, 204848.7135147551 546036.565700149, 204856.7785147551 546030.4441001491, 204859.5365147551 546028.7559001491, 204863.5665147551 546027.0683001491, 204868.6545147551 546026.2258001491, 204872.2574147551 546026.2274001491), (204518.2787147551 545594.5939001491, 204509.5689147551 545606.2057001491, 204503.8351147551 545612.9615001491, 204490.6666147551 545629.4292001491, 204473.8928147551 545647.5848001491, 204461.9990147551 545662.3632001491, 204453.5050147551 545672.074200149, 204444.1608147551 545683.2633001491, 204435.2461147551 545691.2851001491, 204421.6577147551 545705.6405001491, 204415.4992147551 545713.0293001491, 204411.8899147551 545716.829200149, 204410.1922147551 545718.0959001491, 204404.6758147551 545721.8948001491, 204401.0698147551 545723.7940001491, 204398.1011147551 545724.8486001492, 204394.4982147551 545725.2696001491, 204391.5322147551 545724.8458001491, 204388.9906147551 545724.2115001491, 204370.5652147551 545718.7132001491, 204342.1899147551 545708.1412001491, 204338.3779147551 545706.8728001491, 204331.5977147551 545706.6590001491, 204325.0308147551 545705.6002001491, 204310.6296147551 545701.1594001491, 204295.1678147551 545697.5628001491, 204282.2483147551 545694.1786001491, 204265.5178147551 545689.1034001491, 204247.9417147551 545683.1831001492, 204231.2143147551 545676.4183001491, 204223.5914147551 545673.669800149, 204211.9442147551 545669.8637001491, 204204.3227147551 545666.4820001491, 204199.0287147551 545664.579200149, 204182.3044147551 545656.5473001491, 204171.2931147551 545652.7418001491, 204159.8610147551 545647.4577001492, 204151.3908147551 545644.2866001491, 204142.5000147551 545640.0595001491, 204134.4541147551 545636.8884001491, 204113.2784147551 545629.9111001492, 204103.5391147551 545625.8947001491, 204095.7067147551 545622.3016001491, 204082.1582147551 545615.538700149, 204072.8423147551 545611.733600149, 204060.5645147551 545605.6047001492, 204053.7883147551 545603.4903001491, 204049.5547147551 545601.3770001491, 204032.4072147551 545593.3454001491, 204022.6678147551 545589.7517001492, 204008.0566147551 545585.1001001491, 204000.6464147551 545582.1407001491, 203989.2166147551 545576.0122001491, 203978.6340147551 545569.8841001492, 203971.4396147551 545565.0243001491, 203969.5352147551 545563.5456001491, 203968.0557147551 545561.6443001491, 203966.3670147551 545558.2650001491, 203964.6828147551 545552.3516001491, 203963.8455147551 545546.8607001491, 203963.8576147551 545540.1034001491, 203964.2874147551 545536.9361001491, 203966.2082147551 545529.3345001491, 203968.1249147551 545524.055900149, 203969.8253147551 545521.1004001491, 203971.5256147551 545518.1447001491, 203975.7737147551 545512.4441001491, 203980.8695147551 545506.5337001492, 203987.8745147551 545499.3568001491, 203991.6941147551 545495.9792001491, 203995.5128147551 545493.4466001492, 204001.0265147551 545490.7037001491, 204004.2068147551 545489.4378001491, 204009.5058147551 545488.3839001491, 204013.1085147551 545487.9629001491, 204020.5240147551 545487.9658001491, 204023.0660147551 545488.1778001491, 204036.8325147551 545491.1397001491, 204053.5674147551 545493.0465001491, 204065.0090147551 545493.0507001491, 204088.9531147551 545492.0038001491, 204094.0398147551 545491.1612001491, 204099.1281147551 545489.4737001491, 204118.2090147551 545483.1461001491, 204125.6307147551 545479.7698001491, 204166.9924147551 545455.9224001491, 204173.1451147551 545451.4898001491, 204190.7551147551 545438.6146001491, 204195.6372147551 545433.9703001491, 204210.7113147551 545417.5044001491, 204219.2095147551 545405.259300149, 204226.8532147551 545396.3925001491, 204242.3490147551 545381.4045001491, 204245.9567147551 545378.4493001491, 204254.6540147551 545372.9618001491, 204274.8017147551 545363.2549001491, 204279.8894147551 545361.989700149, 204283.4923147551 545361.5683001491, 204290.6966147551 545361.5711001491, 204294.0863147551 545361.994500149, 204297.4752147551 545362.8405001491, 204309.5453147551 545367.0684001491, 204316.7466147551 545368.7605001491, 204321.4079147551 545368.9733001491, 204328.6132147551 545368.5537001491, 204332.2164147551 545367.9215001491, 204337.7291147551 545366.2339001491, 204346.4238147551 545362.435700149, 204351.3021147551 545359.9031001491, 204362.3331147551 545353.1494001491, 204372.3042147551 545346.6063001491, 204377.8182147551 545344.0740001492, 204383.3315147551 545341.9641001491, 204395.2031147551 545339.2230001491, 204405.1658147551 545337.3259001491, 204417.0343147551 545336.2741001491, 204428.4776147551 545335.8559001491, 204440.3465147551 545334.5931001491, 204443.5265147551 545333.9605001491, 204452.6428147551 545331.4293001491, 204463.8784147551 545328.8992001491, 204471.9350147551 545326.5791001491, 204486.5636147551 545322.782600149, 204506.2775147551 545319.1997001491, 204512.8482147551 545318.3571001492, 204517.0868147551 545318.1475001491, 204521.3234147551 545318.9935001491, 204524.9237147551 545320.2620001491, 204528.5226147551 545322.1640001491, 204530.8506147551 545323.8543001491, 204535.7148147551 545329.1357001491, 204537.6168147551 545332.0931001491, 204539.7280147551 545336.3177001491, 204541.4139147551 545341.5977001491, 204541.6208147551 545344.3433001491, 204541.1911147551 545347.5110001491, 204539.0587147551 545354.901500149, 204534.8029147551 545364.4038001491, 204533.1022147551 545367.359700149, 204531.1895147551 545370.5270001491, 204520.5711147551 545382.9830001491, 204514.8396147551 545388.4718001491, 204502.1093147551 545397.1260001491, 204484.0776147551 545407.6789001491, 204478.7740147551 545411.0558001491, 204469.0125147551 545418.6549001491, 204449.9159147551 545432.3751001491, 204438.6711147551 545439.9739001491, 204416.3850147551 545459.8167001491, 204405.9839147551 545469.5274001491, 204398.1309147551 545476.4936001491, 204392.1871147551 545482.193100149, 204381.3590147551 545493.8042001491, 204369.0493147551 545504.5699001491, 204361.4056147551 545512.8034001491, 204348.6647147551 545527.5814001492, 204342.2924147551 545536.0263001492, 204335.0682147551 545546.793700149, 204332.5165147551 545551.6500001492, 204329.9638147551 545557.1399001491, 204329.1104147551 545560.0958001491, 204328.2550147551 545564.5304001491, 204328.0373147551 545567.698100149, 204328.2429147551 545571.0770001491, 204329.0845147551 545574.4563001491, 204330.1391147551 545576.991000149, 204332.4634147551 545580.7930001491, 204333.9434147551 545582.4833001491, 204336.2706147551 545584.5961001491, 204339.4453147551 545586.7091001491, 204343.0435147551 545588.8224001491, 204346.2201147551 545589.8792001491, 204348.9737147551 545590.5142001491, 204353.4231147551 545590.7273001492, 204356.6021147551 545590.5173001491, 204359.7820147551 545589.6737001491, 204362.7510147551 545588.4078001491, 204366.3563147551 545586.5085001491, 204382.9041147551 545576.1669001491, 204395.6361147551 545566.2462001491, 204403.0652147551 545559.4913001491, 204408.7948147551 545554.8472001491, 204431.2873147551 545538.1723001491, 204443.5919147551 545530.3632001491, 204449.1093147551 545526.141700149, 204452.9297147551 545522.7642001491, 204460.9964147551 545514.9533001491, 204471.8205147551 545505.6652001491, 204484.5602147551 545491.7315001491, 204500.2703147551 545475.8983001491, 204517.8844147551 545461.9667001491, 204525.5221147551 545457.1122001491, 204531.6728147551 545454.157600149, 204539.0948147551 545451.4147001491, 204545.6674147551 545449.5168001491, 204557.3281147551 545446.5645001491, 204566.4433147551 545444.878200149, 204578.9489147551 545443.4044001491, 204582.7626147551 545443.8285001491, 204585.9399147551 545444.6739001491, 204590.1748147551 545446.576600149, 204593.7734147551 545448.6900001491, 204597.3714147551 545451.2254001491, 204601.1789147551 545454.8171001491, 204603.5055147551 545457.5634001491, 204604.9845147551 545459.8871001491, 204607.5160147551 545466.2237001491, 204608.3580147551 545469.3921001491, 204608.3539147551 545471.715100149, 204608.3492147551 545474.2494001491, 204607.7071147551 545477.6283001491, 204604.9350147551 545486.9202001491, 204602.3833147551 545491.9874001491, 204597.4949147551 545499.7997001491, 204587.2990147551 545512.8897001491, 204574.9763147551 545530.413700149, 204568.3922147551 545538.6479001491, 204556.7131147551 545551.5259001491, 204528.0481147551 545582.5599001491, 204518.2787147551 545594.5939001491))"
